taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Gammaproteobacteria; Marinobacterium	isethionate	136	257	Undirected	2	0.5
Gammaproteobacteria; Marinobacterium	isethionate	136	258	Undirected	3	0.5
Gammaproteobacteria; Marinobacterium	isethionate	136	259	Undirected	4	0.5
Gammaproteobacteria; Methylophaga	isethionate	137	256	Undirected	1	0.5
Gammaproteobacteria; Methylophaga	isethionate	137	257	Undirected	2	0.5
Gammaproteobacteria; Methylophaga	isethionate	137	258	Undirected	3	0.5
Gammaproteobacteria; Methylophaga	isethionate	137	259	Undirected	4	0.5
Gammaproteobacteria; Milano-WF1B-44	homoserine betaine	138	190	Undirected	1	-0.5
Gammaproteobacteria; Milano-WF1B-44	homoserine betaine	138	191	Undirected	2	-0.5
Gammaproteobacteria; OM43 clade	glutathione 2	139	265	Undirected	1	0.5
Gammaproteobacteria; OM43 clade	glutathione 2	139	266	Undirected	2	0.5
Gammaproteobacteria; OM43 clade	glutathione 2	139	267	Undirected	3	0.5
Gammaproteobacteria; OM60(NOR5) clade	spermidine 3	140	188	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ciliatine	140	238	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	isethionate	141	256	Undirected	1	0.5
Gammaproteobacteria; OM60(NOR5) clade	isethionate	141	257	Undirected	2	0.5
Gammaproteobacteria; OM60(NOR5) clade	isethionate	141	258	Undirected	3	0.5
Gammaproteobacteria; OM60(NOR5) clade	isethionate	141	259	Undirected	4	0.5
Gammaproteobacteria; OM60(NOR5) clade	glutathione 2	140	262	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	glutathione 2	140	263	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	glutathione 2	140	264	Undirected	3	-0.5
Gammaproteobacteria; OM60(NOR5) clade	5'UMP	140	272	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	sn-glycerol 3-phosphate	140	274	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	sn-glycerol 3-phosphate	140	275	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	sn-glycerol 3-phosphate	140	276	Undirected	3	-0.5
Gammaproteobacteria; Photobacterium	putrescine 2	142	186	Undirected	1	-0.5
Gammaproteobacteria; Photobacterium	spermidine 3	143	189	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	asparagine	143	193	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	kynurenine	143	197	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	tryptophan	143	199	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	aspartate	143	202	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	proline	143	203	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	guanosine	142	224	Undirected	1	-0.5
Gammaproteobacteria; Photobacterium	ciliatine	143	239	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	ciliatine	143	240	Undirected	2	0.5
Gammaproteobacteria; Photobacterium	DHPS	143	247	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	glutamine	143	249	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	5'UMP	143	273	Undirected	1	0.5
Gammaproteobacteria; Photobacterium	sn-glycerol 3-phosphate	143	277	Undirected	1	0.5
Gammaproteobacteria; Pseudoalteromonas	pantothenic acid	144	228	Undirected	1	0.5
Gammaproteobacteria; Pseudomonadales	taurine	145	237	Undirected	1	0.5
Gammaproteobacteria; Pseudomonadales	isethionate	145	256	Undirected	1	0.5
Gammaproteobacteria; Pseudomonadales	isethionate	145	257	Undirected	2	0.5
Gammaproteobacteria; Pseudomonadales	isethionate	145	258	Undirected	3	0.5
Gammaproteobacteria; Pseudomonadales	isethionate	145	259	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	homoserine betaine	146	190	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	homoserine betaine	146	191	Undirected	2	-0.5
Gammaproteobacteria; Pseudomonas	homoserine betaine	147	190	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	homoserine betaine	147	191	Undirected	2	-0.5
Gammaproteobacteria; Pseudomonas	pantothenic acid	148	228	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isethionate	146	252	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	146	253	Undirected	5	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	146	254	Undirected	3	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	146	255	Undirected	2	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	147	252	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	147	253	Undirected	5	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	147	254	Undirected	3	-0.5
Gammaproteobacteria; Pseudomonas	isethionate	147	255	Undirected	2	-0.5
Gammaproteobacteria; Pseudomonas	sn-glycerol 3-phosphate	148	277	Undirected	1	0.5
Gammaproteobacteria; Psychrobacter	glutamine	149	249	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	tryptamine	153	184	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	tryptamine	153	185	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	tryptamine	154	184	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	tryptamine	154	185	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	spermidine 3	150	188	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	spermidine 3	151	188	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	spermidine 3	152	188	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	guanosine	153	225	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	guanosine	153	226	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	guanosine	154	225	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	guanosine	154	226	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	3'AMP	150	243	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	3'AMP	150	244	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	3'AMP	151	243	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	3'AMP	151	244	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	3'AMP	152	243	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	3'AMP	152	244	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	isethionate	153	256	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	isethionate	153	257	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	isethionate	153	258	Undirected	3	0.5
Gammaproteobacteria; SAR86 clade	isethionate	153	259	Undirected	4	0.5
Gammaproteobacteria; SAR86 clade	isethionate	154	256	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	isethionate	154	257	Undirected	2	0.5
Gammaproteobacteria; SAR86 clade	isethionate	154	258	Undirected	3	0.5
Gammaproteobacteria; SAR86 clade	isethionate	154	259	Undirected	4	0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	150	274	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	150	275	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	150	276	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	151	274	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	151	275	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	151	276	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	152	274	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	152	275	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	152	276	Undirected	3	-0.5
Gammaproteobacteria; SAR92 clade	tryptamine	156	184	Undirected	1	0.5
Gammaproteobacteria; SAR92 clade	tryptamine	156	185	Undirected	2	0.5
Gammaproteobacteria; SAR92 clade	isoleucine	155	220	Undirected	1	-0.5
Gammaproteobacteria; Sedimenticola	uridine	157	231	Undirected	1	-0.5
Gammaproteobacteria; Stenotrophomonas	homoserine betaine	158	190	Undirected	1	-0.5
Gammaproteobacteria; Stenotrophomonas	homoserine betaine	158	191	Undirected	2	-0.5
Gammaproteobacteria; Thiomicrorhabdus	isethionate	159	256	Undirected	1	0.5
Gammaproteobacteria; Thiomicrorhabdus	isethionate	159	257	Undirected	2	0.5
Gammaproteobacteria; Thiomicrorhabdus	isethionate	159	258	Undirected	3	0.5
Gammaproteobacteria; Thiomicrorhabdus	isethionate	159	259	Undirected	4	0.5
Gammaproteobacteria; Thiomicrorhabdus	glutathione 2	159	265	Undirected	1	0.5
Gammaproteobacteria; Thiomicrorhabdus	glutathione 2	159	266	Undirected	2	0.5
Gammaproteobacteria; Thiomicrorhabdus	glutathione 2	159	267	Undirected	3	0.5
Gammaproteobacteria; Thiothrix	pantothenic acid	160	228	Undirected	1	0.5
Gammaproteobacteria; Thiotrichaceae	citrulline	161	210	Undirected	1	-0.5
Gammaproteobacteria; Thiotrichaceae	serine	161	214	Undirected	1	-0.5
Gammaproteobacteria; Thiotrichaceae	threonine	161	216	Undirected	1	-0.5
Gammaproteobacteria; Thiotrichaceae	isoleucine	161	220	Undirected	1	-0.5
Gammaproteobacteria; Thiotrichaceae	leucine	161	222	Undirected	1	-0.5
Gammaproteobacteria; Vibrionaceae	isethionate	162	252	Undirected	1	-0.5
Gammaproteobacteria; Vibrionaceae	isethionate	162	253	Undirected	5	-0.5
Gammaproteobacteria; Vibrionaceae	isethionate	162	254	Undirected	3	-0.5
Gammaproteobacteria; Vibrionaceae	isethionate	162	255	Undirected	2	-0.5
Kiritimatiellae; R76-B128	sn-glycerol 3-phosphate	163	274	Undirected	1	-0.5
Kiritimatiellae; R76-B128	sn-glycerol 3-phosphate	163	275	Undirected	2	-0.5
Kiritimatiellae; R76-B128	sn-glycerol 3-phosphate	163	276	Undirected	3	-0.5
Kiritimatiellae; WCHB1-41	aspartate	164	201	Undirected	1	-0.5
Kiritimatiellae; WCHB1-41	cysteine 2	164	229	Undirected	1	-0.5
Kiritimatiellae; WCHB1-41	3'AMP	165	245	Undirected	1	0.5
Kiritimatiellae; WCHB1-41	DHPS	164	246	Undirected	1	-0.5
Kiritimatiellae; WCHB1-41	sn-glycerol 3-phosphate	165	277	Undirected	1	0.5
Nanoarchaeia; Woesearchaeales	arginine	166	260	Undirected	1	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	sn-glycerol 3-phosphate	167	274	Undirected	1	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	sn-glycerol 3-phosphate	167	275	Undirected	2	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	sn-glycerol 3-phosphate	167	276	Undirected	3	-0.5
Planctomycetes; Gimesiaceae	DHPS	168	247	Undirected	1	0.5
Planctomycetes; Gimesiaceae	glutamine	168	249	Undirected	1	0.5
Planctomycetota; OM190	homoserine betaine	169	192	Undirected	1	0.5
Polyangia; Sandaracinaceae	taurine	170	236	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	tryptamine	172	184	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	tryptamine	172	185	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	tryptamine	173	184	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	tryptamine	173	185	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	putrescine 2	171	186	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	cysteate	172	235	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	cysteate	173	235	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	DHPS	172	247	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	DHPS	173	247	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	glutamine	172	249	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	glutamine	173	249	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	isethionate	172	256	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	isethionate	172	257	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	isethionate	172	258	Undirected	3	0.5
Proteobacteria; Gammaproteobacteria	isethionate	172	259	Undirected	4	0.5
Proteobacteria; Gammaproteobacteria	isethionate	173	256	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	isethionate	173	257	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	isethionate	173	258	Undirected	3	0.5
Proteobacteria; Gammaproteobacteria	isethionate	173	259	Undirected	4	0.5
Rhodothermia; Balneola	spermidine 3	174	188	Undirected	1	-0.5
Rhodothermia; Balneola	taurine	175	237	Undirected	1	0.5
Rhodothermia; Balneola	ciliatine	174	238	Undirected	1	-0.5
Thermoanaerobaculia; Subgroup 10	asparagine	176	193	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	glycine	176	195	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	proline	176	203	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	alanine	176	205	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	lysine 2	176	207	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	citrulline	176	211	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	threonine	176	217	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	valine	176	219	Undirected	1	0.5
Thermoanaerobaculia; Subgroup 10	leucine	176	223	Undirected	1	0.5
Thermoplasmata; Marine Group II	spermidine 3	177	188	Undirected	1	-0.5
Thermoplasmata; Marine Group II	3'AMP	177	243	Undirected	1	-0.5
Thermoplasmata; Marine Group II	3'AMP	177	244	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	glutamine	178	248	Undirected	1	-0.5
Verrucomicrobiae; MB11C04 marine group	tryptamine	180	184	Undirected	1	0.5
Verrucomicrobiae; MB11C04 marine group	tryptamine	180	185	Undirected	2	0.5
Verrucomicrobiae; MB11C04 marine group	ciliatine	179	238	Undirected	1	-0.5
Verrucomicrobiae; Methylacidiphilaceae	glycine	181	194	Undirected	1	-0.5
Verrucomicrobiae; Methylacidiphilaceae	phenylalanine	181	208	Undirected	1	-0.5
Verrucomicrobiae; Methylacidiphilaceae	sn-glycerol 3-phosphate	181	274	Undirected	1	-0.5
Verrucomicrobiae; Methylacidiphilaceae	sn-glycerol 3-phosphate	181	275	Undirected	2	-0.5
Verrucomicrobiae; Methylacidiphilaceae	sn-glycerol 3-phosphate	181	276	Undirected	3	-0.5
Verrucomicrobiae; Rubritalea	cysteine 2	182	229	Undirected	1	-0.5
