Source,Target,Type,Weight,estimate,padj_01
31,72,Undirected,0.7762237762237764,-0.7762237762237764,0.0029928636801859797
32,91,Undirected,0.8461538461538463,0.8461538461538463,5.211337004810042e-4
32,98,Undirected,0.7552447552447553,0.7552447552447553,0.0045084354842942305
33,73,Undirected,0.806060606060606,-0.806060606060606,0.004862061101964583
34,88,Undirected,0.7875976921359983,0.7875976921359983,0.002353867843943881
35,73,Undirected,0.9393939393939392,-0.9393939393939392,5.484052998513784e-5
35,87,Undirected,0.9333333333333333,-0.9333333333333333,2.3589981215941524e-4
36,73,Undirected,0.915151515151515,-0.915151515151515,2.0447240614883307e-4
36,85,Undirected,0.7482517482517483,-0.7482517482517483,0.005124081698753069
36,87,Undirected,0.9333333333333333,-0.9333333333333333,2.3589981215941524e-4
37,96,Undirected,0.7552447552447553,-0.7552447552447553,0.004508435484294213
38,89,Undirected,0.9428571428571428,0.9428571428571428,0.0048046647230320675
38,73,Undirected,0.8787878787878787,0.8787878787878787,8.138621117322115e-4
38,92,Undirected,0.7622377622377623,0.7622377622377623,0.0039504489725426545
38,99,Undirected,0.7692307692307694,0.7692307692307694,0.0034464502618274493
38,80,Undirected,0.7832167832167833,0.7832167832167833,0.0025862148333625845
38,74,Undirected,0.8601398601398602,0.8601398601398602,3.316683391269215e-4
38,81,Undirected,0.8251748251748252,0.8251748251748252,9.513628555555071e-4
38,82,Undirected,0.8461538461538463,0.8461538461538463,5.211337004810042e-4
38,83,Undirected,0.8111888111888113,0.8111888111888113,0.0013633152527271946
38,75,Undirected,0.8636363636363636,0.8636363636363636,0.00061169385009317105
38,76,Undirected,0.8951048951048952,0.8951048951048952,8.36658642909169e-5
38,84,Undirected,0.8461538461538463,0.8461538461538463,5.211337004810042e-4
38,77,Undirected,0.9,0.9,1.5997142806871369e-4
38,78,Undirected,0.9090909090909091,0.9090909090909091,1.0559337630360888e-4
38,79,Undirected,0.9363636363636364,0.9363636363636364,2.2082076449177626e-5
39,91,Undirected,0.7342657342657344,0.7342657342657344,0.006543490146837873
40,80,Undirected,0.7343158832057564,-0.7343158832057564,0.006537925003600076
41,69,Undirected,0.8571428571428573,0.8571428571428573,0.0065300172547152705
42,79,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
43,92,Undirected,0.7464973841162387,0.7464973841162387,0.00528801957619195
43,87,Undirected,0.8619322310183947,0.8619322310183947,0.0028059289678377085
44,89,Undirected,0.9428571428571428,0.9428571428571428,0.0048046647230320675
44,73,Undirected,0.791470623690405,0.791470623690405,0.0063770841870565975
44,79,Undirected,0.7890240316738918,0.7890240316738918,0.003889078513069645
45,69,Undirected,0.8539125638299666,-0.8539125638299666,0.006965288319480651
46,81,Undirected,0.7343158832057564,0.7343158832057564,0.006537925003600076
47,91,Undirected,0.7474492959290266,0.7474492959290266,0.005198584168364865
48,92,Undirected,0.7800571263960812,0.7800571263960812,0.0027643563740912063
48,99,Undirected,0.8659007336071332,0.8659007336071332,2.714962782997394e-4
48,85,Undirected,0.7763247956477747,0.7763247956477747,0.002986663429786575
48,74,Undirected,0.7539308111579349,0.7539308111579349,0.004619600110473145
48,81,Undirected,0.7501984804096283,0.7501984804096283,0.004946689662223239
48,87,Undirected,0.8306277919354927,0.8306277919354927,0.005555423798528963
48,82,Undirected,0.7613954726545482,0.7613954726545482,0.004014725505351818
48,83,Undirected,0.7875217878926944,0.7875217878926944,0.0023577525325755863
48,84,Undirected,0.7613954726545482,0.7613954726545482,0.004014725505351818
49,91,Undirected,0.7552447552447553,0.7552447552447553,0.0045084354842942305
50,69,Undirected,0.880952380952381,-0.880952380952381,0.0038503204637324114
51,89,Undirected,0.9428571428571428,0.9428571428571428,0.0048046647230320675
51,100,Undirected,0.7740817475138726,0.7740817475138726,0.003126656373920488
51,73,Undirected,0.8787878787878787,0.8787878787878787,8.138621117322115e-4
51,95,Undirected,0.7600712181471057,0.7600712181471057,0.0041173803556808644
51,92,Undirected,0.8196159679558652,0.8196159679558652,0.001101550029668189
51,99,Undirected,0.80910807093079,0.80910807093079,0.00143474036993647
51,80,Undirected,0.7705791151721809,0.7705791151721809,0.0033551786239375474
51,85,Undirected,0.8161133356141734,0.8161133356141734,0.0012051543656321324
51,74,Undirected,0.8686528207395494,0.8686528207395494,2.459421331757201e-4
51,81,Undirected,0.7600712181471057,0.7600712181471057,0.0041173803556808644
51,82,Undirected,0.8371291296643237,0.8371291296643237,6.820012896813308e-4
51,83,Undirected,0.8126107032724816,0.8126107032724816,0.001316101293710316
51,75,Undirected,0.8246035061165514,0.8246035061165514,0.0017894598527492082
51,76,Undirected,0.7635738504887973,0.7635738504887973,0.0038500936565595595
51,84,Undirected,0.8371291296643237,0.8371291296643237,6.820012896813308e-4
51,77,Undirected,0.870161710874372,0.870161710874372,4.954180897534654e-4
51,93,Undirected,0.80910807093079,0.80910807093079,0.00143474036993647
51,78,Undirected,0.8974966337290642,0.8974966337290642,1.7813381131300926e-4
51,79,Undirected,0.870161710874372,0.870161710874372,4.954180897534654e-4
52,97,Undirected,0.7526737802859003,-0.7526737802859003,0.00472787750582091
53,75,Undirected,0.8199778267512093,0.8199778267512093,0.0019976327483902257
53,77,Undirected,0.7913739490738417,0.7913739490738417,0.003711426820478125
53,78,Undirected,0.7818393231813856,0.7818393231813856,0.004471359329662321
53,79,Undirected,0.7818393231813856,0.7818393231813856,0.004471359329662321
54,86,Undirected,0.9063269671749656,0.9063269671749656,0.004901634971014408
55,85,Undirected,0.7552447552447553,0.7552447552447553,0.0045084354842942305
55,75,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
55,77,Undirected,0.8090909090909091,0.8090909090909091,0.002558580199713915
55,78,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
55,79,Undirected,0.7636363636363637,0.7636363636363637,0.006233059747904751
56,89,Undirected,0.9428571428571428,0.9428571428571428,0.0048046647230320675
57,70,Undirected,0.9746794344808964,-0.9746794344808964,0.0048182304681985404
58,99,Undirected,0.810991682991523,-0.810991682991523,0.0013699622789958854
58,80,Undirected,0.7408097104249489,-0.7408097104249489,0.005846814676322156
58,85,Undirected,0.8421836707988893,-0.8421836707988893,5.877900030744141e-4
58,74,Undirected,0.7720016982323151,-0.7720016982323151,0.0032608854023386106
58,81,Undirected,0.7797996951841568,-0.7797996951841568,0.0027792715386246803
58,82,Undirected,0.7797996951841568,-0.7797996951841568,0.0027792715386246803
58,83,Undirected,0.7720016982323151,-0.7720016982323151,0.0032608854023386106
58,75,Undirected,0.7791632330139235,-0.7791632330139235,0.004703873035808517
58,84,Undirected,0.7797996951841568,-0.7797996951841568,0.0027792715386246803
58,71,Undirected,0.7797996951841568,-0.7797996951841568,0.0027792715386246803
58,77,Undirected,0.7791632330139235,-0.7791632330139235,0.004703873035808517
58,72,Undirected,0.7486077073767904,-0.7486077073767904,0.0050912924853493986
58,78,Undirected,0.7791632330139235,-0.7791632330139235,0.004703873035808517
58,79,Undirected,0.7791632330139235,-0.7791632330139235,0.004703873035808517
59,88,Undirected,0.815450061973549,0.815450061973549,0.0012255896664540565
60,88,Undirected,0.7887519530284786,0.7887519530284786,0.0022953943176097567
61,100,Undirected,0.7342657342657344,0.7342657342657344,0.006543490146837873
61,73,Undirected,0.8787878787878787,0.8787878787878787,8.138621117322115e-4
61,85,Undirected,0.7832167832167833,0.7832167832167833,0.0025862148333625845
61,74,Undirected,0.7762237762237764,0.7762237762237764,0.0029928636801859767
61,82,Undirected,0.7342657342657344,0.7342657342657344,0.006543490146837873
61,75,Undirected,0.9181818181818181,0.9181818181818181,6.66145194135566e-5
61,84,Undirected,0.7342657342657344,0.7342657342657344,0.006543490146837873
61,77,Undirected,0.9363636363636364,0.9363636363636364,2.2082076449177626e-5
61,78,Undirected,0.9090909090909091,0.9090909090909091,1.0559337630360888e-4
61,79,Undirected,0.890909090909091,0.890909090909091,2.3345817037873244e-4
62,73,Undirected,0.8254031273145535,-0.8254031273145535,0.003274207485618076
62,92,Undirected,0.7830421195446947,-0.7830421195446947,0.0025958273493012986
62,99,Undirected,0.7296528841211928,-0.7296528841211928,0.007070796363001473
62,80,Undirected,0.8043978137140955,-0.8043978137140955,0.0016070404695964727
62,81,Undirected,0.7830421195446947,-0.7830421195446947,0.0025958273493012986
62,82,Undirected,0.74389001356746,-0.74389001356746,0.005538938206504575
62,83,Undirected,0.8043978137140955,-0.8043978137140955,0.0016070404695964727
62,76,Undirected,0.7794828371831279,-0.7794828371831279,0.0027977138993796474
62,84,Undirected,0.74389001356746,-0.74389001356746,0.005538938206504575
63,100,Undirected,0.7552447552447553,0.7552447552447553,0.0045084354842942305
63,95,Undirected,0.7342657342657344,0.7342657342657344,0.006543490146837873
63,88,Undirected,0.7902097902097903,0.7902097902097903,0.0022231354099909225
63,101,Undirected,0.7552447552447553,0.7552447552447553,0.0045084354842942305
63,93,Undirected,0.8601398601398602,0.8601398601398602,3.316683391269215e-4
63,72,Undirected,0.7412587412587414,0.7412587412587414,0.005801150474478243
64,73,Undirected,0.7963562622208846,0.7963562622208846,0.005836997302932195
65,94,Undirected,0.8187896799433645,0.8187896799433645,0.0011253472631562941
66,73,Undirected,0.9272727272727271,0.9272727272727271,1.1203450639397663e-4
66,87,Undirected,0.9166666666666666,0.9166666666666666,5.066190663052084e-4
66,96,Undirected,0.7342657342657344,-0.7342657342657344,0.006543490146837897
67,87,Undirected,0.8442766313851345,0.8442766313851345,0.00419879956140736
68,87,Undirected,0.8529805141829194,-0.8529805141829194,0.0034640460962998137
