ASV_00136 TRUE
ASV_00138 TRUE
ASV_00139 FALSE
ASV_00140 TRUE
ASV_00141 TRUE
ASV_00142 TRUE
ASV_00143 TRUE
ASV_00144 TRUE
ASV_00145 TRUE
ASV_00146 TRUE
ASV_00147 TRUE
ASV_00148 TRUE
ASV_00149 TRUE
ASV_00150 TRUE
ASV_00151 TRUE
ASV_00152 FALSE
ASV_00153 TRUE
ASV_00154 TRUE
ASV_00155 TRUE
ASV_00156 TRUE
ASV_00157 TRUE
ASV_00158 TRUE
ASV_00159 TRUE
ASV_00160 TRUE
ASV_00161 TRUE
ASV_00162 TRUE
ASV_00163 TRUE
ASV_00164 TRUE
ASV_00165 TRUE
ASV_00166 TRUE
ASV_00167 TRUE
ASV_00168 TRUE
ASV_00169 TRUE
ASV_00171 TRUE
ASV_00172 TRUE
ASV_00173 TRUE
ASV_00175 TRUE
ASV_00176 TRUE
ASV_00177 TRUE
ASV_00178 TRUE
ASV_00179 FALSE
ASV_00180 TRUE
ASV_00181 TRUE
ASV_00182 TRUE
ASV_00183 TRUE
ASV_00185 TRUE
ASV_00186 FALSE
ASV_00187 TRUE
ASV_00188 TRUE
ASV_00190 TRUE
ASV_00191 TRUE
ASV_00192 TRUE
ASV_00194 TRUE
ASV_00195 TRUE
ASV_00196 TRUE
ASV_00197 TRUE
ASV_00199 TRUE
ASV_00200 TRUE
ASV_00201 TRUE
ASV_00202 TRUE
ASV_00203 TRUE
ASV_00204 FALSE
ASV_00205 TRUE
ASV_00206 TRUE
ASV_00207 TRUE
ASV_00208 TRUE
ASV_00209 TRUE
ASV_00210 TRUE
ASV_00211 TRUE
ASV_00212 FALSE
ASV_00215 TRUE
ASV_00216 TRUE
ASV_00217 TRUE
ASV_00218 TRUE
ASV_00219 TRUE
ASV_00220 TRUE
ASV_00221 TRUE
ASV_00222 TRUE
ASV_00223 TRUE
ASV_00224 TRUE
ASV_00225 TRUE
ASV_00226 TRUE
ASV_00227 TRUE
ASV_00228 TRUE
ASV_00229 TRUE
ASV_00230 TRUE
ASV_00231 TRUE
ASV_00232 TRUE
ASV_00233 TRUE
ASV_00234 TRUE
ASV_00235 TRUE
ASV_00236 TRUE
ASV_00238 TRUE
ASV_00239 TRUE
ASV_00240 TRUE
ASV_00241 TRUE
ASV_00243 TRUE
ASV_00245 TRUE
ASV_00246 TRUE
ASV_00247 TRUE
ASV_00248 TRUE
ASV_00250 FALSE
ASV_00251 TRUE
ASV_00252 TRUE
ASV_00253 TRUE
ASV_00255 TRUE
ASV_00256 TRUE
ASV_00257 FALSE
ASV_00258 TRUE
ASV_00259 TRUE
ASV_00260 TRUE
ASV_00261 TRUE
ASV_00262 TRUE
ASV_00263 TRUE
ASV_00264 TRUE
ASV_00266 TRUE
ASV_00267 FALSE
ASV_00269 TRUE
ASV_00271 TRUE
ASV_00272 TRUE
ASV_00273 TRUE
ASV_00274 TRUE
ASV_00275 TRUE
ASV_00277 TRUE
ASV_00278 TRUE
ASV_00279 TRUE
ASV_00280 TRUE
ASV_00281 TRUE
ASV_00282 TRUE
ASV_00283 TRUE
ASV_00285 TRUE
ASV_00286 TRUE
ASV_00287 TRUE
ASV_00289 TRUE
ASV_00290 TRUE
ASV_00291 TRUE
ASV_00292 TRUE
ASV_00293 FALSE
ASV_00294 TRUE
ASV_00295 TRUE
ASV_00297 TRUE
ASV_00298 TRUE
ASV_00300 TRUE
ASV_00301 TRUE
ASV_00302 TRUE
ASV_00303 TRUE
ASV_00304 TRUE
ASV_00305 TRUE
ASV_00306 FALSE
ASV_00307 TRUE
ASV_00308 TRUE
ASV_00311 TRUE
ASV_00313 TRUE
ASV_00314 TRUE
ASV_00315 TRUE
ASV_00316 TRUE
ASV_00317 TRUE
ASV_00318 TRUE
ASV_00319 TRUE
ASV_00320 TRUE
ASV_00321 TRUE
ASV_00322 TRUE
ASV_00323 TRUE
ASV_00324 TRUE
ASV_00325 TRUE
ASV_00326 FALSE
ASV_00327 TRUE
ASV_00328 TRUE
ASV_00329 TRUE
ASV_00330 TRUE
ASV_00332 TRUE
ASV_00333 TRUE
ASV_00334 TRUE
ASV_00336 TRUE
ASV_00337 TRUE
ASV_00338 TRUE
ASV_00339 TRUE
ASV_00341 TRUE
ASV_00342 TRUE
ASV_00343 TRUE
ASV_00344 TRUE
ASV_00345 TRUE
ASV_00346 TRUE
ASV_00347 TRUE
ASV_00348 TRUE
ASV_00349 TRUE
ASV_00351 TRUE
ASV_00352 TRUE
ASV_00353 TRUE
ASV_00354 TRUE
ASV_00355 TRUE
ASV_00356 TRUE
ASV_00357 TRUE
ASV_00358 TRUE
ASV_00359 TRUE
ASV_00360 TRUE
ASV_00361 TRUE
ASV_00362 TRUE
ASV_00364 TRUE
ASV_00365 TRUE
ASV_00366 TRUE
ASV_00367 TRUE
ASV_00368 TRUE
ASV_00369 TRUE
ASV_00370 TRUE
ASV_00372 TRUE
ASV_00373 TRUE
ASV_00374 TRUE
ASV_00375 TRUE
ASV_00376 TRUE
ASV_00377 TRUE
ASV_00380 FALSE
ASV_00381 TRUE
ASV_00382 TRUE
ASV_00383 FALSE
ASV_00384 TRUE
ASV_00386 TRUE
ASV_00387 TRUE
ASV_00388 TRUE
ASV_00389 TRUE
ASV_00390 TRUE
ASV_00391 TRUE
ASV_00392 TRUE
ASV_00394 TRUE
ASV_00395 TRUE
ASV_00396 TRUE
ASV_00397 TRUE
ASV_00398 TRUE
ASV_00399 TRUE
ASV_00400 TRUE
ASV_00401 TRUE
ASV_00402 TRUE
ASV_00404 TRUE
ASV_00405 FALSE
ASV_00406 TRUE
ASV_00408 TRUE
ASV_00409 FALSE
ASV_00410 TRUE
ASV_00411 TRUE
ASV_00412 FALSE
ASV_00413 TRUE
ASV_00415 TRUE
ASV_00417 TRUE
ASV_00418 TRUE
ASV_00420 TRUE
ASV_00421 TRUE
ASV_00422 FALSE
ASV_00423 TRUE
ASV_00427 TRUE
ASV_00428 TRUE
ASV_00429 TRUE
ASV_00430 TRUE
ASV_00431 TRUE
ASV_00432 TRUE
ASV_00433 TRUE
ASV_00434 FALSE
ASV_00435 TRUE
ASV_00436 TRUE
ASV_00437 TRUE
ASV_00438 TRUE
ASV_00439 FALSE
ASV_00440 TRUE
ASV_00441 TRUE
ASV_00442 TRUE
ASV_00443 TRUE
ASV_00444 TRUE
ASV_00445 TRUE
ASV_00446 TRUE
ASV_00447 TRUE
ASV_00448 TRUE
ASV_00450 TRUE
ASV_00451 TRUE
ASV_00452 TRUE
ASV_00453 TRUE
ASV_00454 TRUE
ASV_00455 TRUE
ASV_00456 TRUE
ASV_00457 TRUE
ASV_00459 TRUE
ASV_00460 TRUE
ASV_00461 TRUE
ASV_00462 TRUE
ASV_00463 TRUE
ASV_00464 TRUE
ASV_00465 TRUE
ASV_00466 FALSE
ASV_00467 FALSE
ASV_00468 TRUE
ASV_00469 TRUE
ASV_00470 TRUE
ASV_00471 TRUE
ASV_00472 TRUE
ASV_00473 TRUE
ASV_00474 TRUE
ASV_00475 TRUE
ASV_00476 TRUE
ASV_00477 TRUE
ASV_00478 TRUE
ASV_00479 TRUE
ASV_00481 TRUE
ASV_00482 TRUE
ASV_00484 TRUE
ASV_00485 TRUE
ASV_00486 TRUE
ASV_00487 TRUE
ASV_00488 TRUE
ASV_00489 TRUE
ASV_00490 TRUE
ASV_00491 TRUE
ASV_00492 TRUE
ASV_00493 TRUE
ASV_00494 TRUE
ASV_00495 TRUE
ASV_00498 TRUE
ASV_00499 TRUE
ASV_00500 TRUE
ASV_00501 TRUE
ASV_00503 TRUE
ASV_00506 TRUE
ASV_00507 TRUE
ASV_00508 TRUE
ASV_00510 TRUE
ASV_00511 TRUE
ASV_00512 TRUE
ASV_00514 TRUE
ASV_00515 TRUE
ASV_00516 TRUE
ASV_00517 TRUE
ASV_00518 TRUE
ASV_00520 TRUE
ASV_00522 TRUE
ASV_00523 TRUE
ASV_00524 TRUE
ASV_00525 TRUE
ASV_00526 TRUE
ASV_00527 TRUE
ASV_00528 TRUE
ASV_00530 TRUE
ASV_00531 TRUE
ASV_00532 TRUE
ASV_00533 FALSE
ASV_00536 TRUE
ASV_00537 TRUE
ASV_00538 TRUE
ASV_00539 TRUE
ASV_00540 FALSE
ASV_00541 TRUE
ASV_00542 TRUE
ASV_00543 TRUE
ASV_00544 TRUE
ASV_00546 TRUE
ASV_00549 FALSE
ASV_00550 TRUE
ASV_00551 TRUE
ASV_00552 TRUE
ASV_00553 TRUE
ASV_00554 TRUE
ASV_00556 TRUE
ASV_00557 TRUE
ASV_00559 TRUE
ASV_00560 TRUE
ASV_00562 TRUE
ASV_00563 TRUE
ASV_00564 TRUE
ASV_00565 TRUE
ASV_00566 TRUE
ASV_00567 TRUE
ASV_00568 TRUE
ASV_00569 TRUE
ASV_00570 TRUE
ASV_00571 TRUE
ASV_00572 TRUE
ASV_00573 TRUE
ASV_00574 TRUE
ASV_00575 TRUE
ASV_00576 TRUE
ASV_00578 TRUE
ASV_00579 TRUE
ASV_00580 TRUE
ASV_00581 TRUE
ASV_00587 TRUE
ASV_00588 TRUE
ASV_00589 TRUE
ASV_00590 TRUE
ASV_00591 TRUE
ASV_00592 TRUE
ASV_00593 TRUE
ASV_00594 TRUE
ASV_00595 TRUE
ASV_00599 TRUE
ASV_00600 TRUE
ASV_00601 FALSE
ASV_00602 TRUE
ASV_00603 TRUE
ASV_00604 TRUE
ASV_00605 TRUE
ASV_00606 TRUE
ASV_00607 TRUE
ASV_00608 TRUE
ASV_00609 TRUE
ASV_00610 TRUE
ASV_00611 TRUE
ASV_00612 FALSE
ASV_00614 TRUE
ASV_00615 TRUE
ASV_00616 FALSE
ASV_00617 TRUE
ASV_00618 TRUE
ASV_00619 TRUE
ASV_00620 TRUE
ASV_00621 TRUE
ASV_00622 TRUE
ASV_00624 TRUE
ASV_00625 FALSE
ASV_00626 TRUE
ASV_00627 TRUE
ASV_00628 TRUE
ASV_00629 TRUE
ASV_00630 TRUE
ASV_00631 TRUE
ASV_00632 TRUE
ASV_00633 TRUE
ASV_00634 TRUE
ASV_00635 TRUE
ASV_00636 TRUE
ASV_00637 TRUE
ASV_00638 TRUE
ASV_00640 TRUE
ASV_00641 TRUE
ASV_00642 TRUE
ASV_00643 TRUE
ASV_00644 TRUE
ASV_00645 TRUE
ASV_00646 TRUE
ASV_00647 TRUE
ASV_00648 TRUE
ASV_00649 TRUE
ASV_00650 TRUE
ASV_00651 TRUE
ASV_00654 TRUE
ASV_00655 TRUE
ASV_00656 TRUE
ASV_00658 FALSE
ASV_00660 TRUE
ASV_00661 TRUE
ASV_00663 TRUE
ASV_00664 TRUE
ASV_00665 TRUE
ASV_00666 TRUE
ASV_00667 TRUE
ASV_00668 TRUE
ASV_00669 TRUE
ASV_00670 TRUE
ASV_00671 TRUE
ASV_00673 TRUE
ASV_00674 TRUE
ASV_00675 TRUE
ASV_00676 TRUE
ASV_00677 TRUE
ASV_00678 TRUE
ASV_00680 TRUE
ASV_00681 TRUE
ASV_00682 TRUE
ASV_00683 TRUE
ASV_00684 TRUE
ASV_00686 TRUE
ASV_00687 TRUE
ASV_00688 TRUE
ASV_00689 TRUE
ASV_00690 TRUE
ASV_00691 TRUE
ASV_00692 TRUE
ASV_00693 TRUE
ASV_00694 TRUE
ASV_00696 TRUE
ASV_00697 TRUE
ASV_00699 TRUE
ASV_00700 TRUE
ASV_00701 TRUE
ASV_00702 FALSE
ASV_00703 TRUE
ASV_00704 TRUE
ASV_00705 TRUE
ASV_00706 TRUE
ASV_00707 TRUE
ASV_00708 TRUE
ASV_00709 TRUE
ASV_00710 TRUE
ASV_00711 TRUE
ASV_00712 TRUE
ASV_00713 TRUE
ASV_00714 TRUE
ASV_00717 TRUE
ASV_00718 TRUE
ASV_00719 TRUE
ASV_00721 TRUE
ASV_00722 TRUE
ASV_00724 FALSE
ASV_00725 TRUE
ASV_00726 TRUE
ASV_00727 TRUE
ASV_00728 TRUE
ASV_00730 TRUE
ASV_00731 TRUE
ASV_00732 TRUE
ASV_00733 TRUE
ASV_00734 TRUE
ASV_00735 TRUE
ASV_00736 TRUE
ASV_00738 FALSE
ASV_00740 FALSE
ASV_00741 TRUE
ASV_00743 TRUE
ASV_00744 TRUE
ASV_00746 TRUE
ASV_00748 TRUE
ASV_00749 TRUE
ASV_00750 TRUE
ASV_00751 TRUE
ASV_00752 TRUE
ASV_00753 TRUE
ASV_00754 TRUE
ASV_00755 TRUE
ASV_00756 TRUE
ASV_00757 TRUE
ASV_00758 TRUE
ASV_00759 TRUE
ASV_00760 TRUE
ASV_00762 TRUE
ASV_00763 TRUE
ASV_00764 TRUE
ASV_00768 TRUE
ASV_00769 TRUE
ASV_00770 TRUE
ASV_00771 FALSE
ASV_00773 FALSE
ASV_00774 TRUE
ASV_00776 TRUE
ASV_00777 TRUE
ASV_00778 TRUE
ASV_00779 TRUE
ASV_00780 TRUE
ASV_00781 TRUE
ASV_00782 TRUE
ASV_00783 TRUE
ASV_00784 TRUE
ASV_00787 TRUE
ASV_00788 TRUE
ASV_00792 TRUE
ASV_00793 TRUE
ASV_00794 FALSE
ASV_00795 TRUE
ASV_00797 TRUE
ASV_00798 TRUE
ASV_00799 FALSE
ASV_00800 TRUE
ASV_00801 TRUE
ASV_00802 TRUE
ASV_00803 FALSE
ASV_00804 TRUE
ASV_00805 TRUE
ASV_00806 TRUE
ASV_00809 TRUE
ASV_00810 FALSE
ASV_00811 TRUE
ASV_00813 TRUE
ASV_00814 TRUE
ASV_00815 TRUE
ASV_00816 TRUE
ASV_00817 TRUE
ASV_00818 TRUE
ASV_00819 TRUE
ASV_00820 TRUE
ASV_00821 TRUE
ASV_00822 TRUE
ASV_00823 FALSE
ASV_00824 TRUE
ASV_00825 TRUE
ASV_00826 TRUE
ASV_00827 TRUE
ASV_00828 TRUE
ASV_00829 TRUE
ASV_00831 TRUE
ASV_00832 TRUE
ASV_00833 TRUE
ASV_00837 TRUE
ASV_00838 TRUE
ASV_00839 TRUE
ASV_00840 TRUE
ASV_00841 TRUE
ASV_00842 TRUE
ASV_00844 TRUE
ASV_00845 TRUE
ASV_00846 TRUE
ASV_00847 TRUE
ASV_00848 TRUE
ASV_00849 TRUE
ASV_00851 TRUE
ASV_00852 TRUE
ASV_00853 TRUE
ASV_00854 FALSE
ASV_00855 FALSE
ASV_00856 TRUE
ASV_00858 TRUE
ASV_00859 TRUE
ASV_00863 TRUE
ASV_00864 TRUE
ASV_00865 TRUE
ASV_00867 TRUE
ASV_00868 TRUE
ASV_00869 TRUE
ASV_00870 FALSE
ASV_00871 TRUE
ASV_00873 TRUE
ASV_00874 TRUE
ASV_00876 FALSE
ASV_00877 TRUE
ASV_00878 TRUE
ASV_00879 TRUE
ASV_00881 TRUE
ASV_00882 TRUE
ASV_00884 TRUE
ASV_00885 TRUE
ASV_00886 TRUE
ASV_00887 FALSE
ASV_00888 TRUE
ASV_00890 TRUE
ASV_00891 TRUE
ASV_00893 TRUE
ASV_00895 TRUE
ASV_00896 TRUE
ASV_00897 TRUE
ASV_00898 TRUE
ASV_00899 TRUE
ASV_00901 TRUE
ASV_00902 TRUE
ASV_00904 TRUE
ASV_00905 TRUE
ASV_00907 TRUE
ASV_00908 TRUE
ASV_00909 TRUE
ASV_00910 TRUE
ASV_00911 TRUE
ASV_00912 TRUE
ASV_00913 TRUE
ASV_00914 TRUE
ASV_00916 TRUE
ASV_00917 TRUE
ASV_00918 TRUE
ASV_00919 TRUE
ASV_00921 TRUE
ASV_00922 TRUE
ASV_00923 TRUE
ASV_00924 TRUE
ASV_00926 TRUE
ASV_00927 TRUE
ASV_00929 TRUE
ASV_00932 TRUE
ASV_00933 TRUE
ASV_00934 TRUE
ASV_00935 TRUE
ASV_00936 TRUE
ASV_00937 TRUE
ASV_00938 TRUE
ASV_00939 TRUE
ASV_00940 TRUE
ASV_00941 TRUE
ASV_00942 TRUE
ASV_00943 TRUE
ASV_00944 TRUE
ASV_00945 TRUE
ASV_00946 TRUE
ASV_00948 TRUE
ASV_00949 TRUE
ASV_00950 TRUE
ASV_00951 TRUE
ASV_00953 TRUE
ASV_00954 TRUE
ASV_00955 TRUE
ASV_00956 FALSE
ASV_00959 TRUE
ASV_00960 TRUE
ASV_00961 TRUE
ASV_00962 TRUE
ASV_00965 TRUE
ASV_00966 TRUE
ASV_00967 TRUE
ASV_00968 TRUE
ASV_00969 TRUE
ASV_00970 TRUE
ASV_00973 TRUE
ASV_00974 TRUE
ASV_00975 TRUE
ASV_00976 FALSE
ASV_00980 TRUE
ASV_00981 TRUE
ASV_00982 TRUE
ASV_00983 TRUE
ASV_00984 TRUE
ASV_00986 TRUE
ASV_00987 TRUE
ASV_00988 TRUE
ASV_00989 TRUE
ASV_00991 TRUE
ASV_00992 TRUE
ASV_00993 TRUE
ASV_00996 TRUE
ASV_00998 TRUE
ASV_00999 TRUE
ASV_01004 TRUE
ASV_01005 TRUE
ASV_01006 TRUE
ASV_01007 TRUE
ASV_01008 TRUE
ASV_01009 TRUE
ASV_01010 TRUE
ASV_01012 TRUE
ASV_01014 TRUE
ASV_01015 TRUE
ASV_01016 TRUE
ASV_01017 TRUE
ASV_01018 TRUE
ASV_01019 TRUE
ASV_01020 TRUE
ASV_01021 TRUE
ASV_01022 TRUE
ASV_01024 TRUE
ASV_01026 TRUE
ASV_01027 TRUE
ASV_01029 TRUE
ASV_01030 TRUE
ASV_01031 TRUE
ASV_01032 TRUE
ASV_01033 TRUE
ASV_01034 TRUE
ASV_01035 TRUE
ASV_01036 TRUE
ASV_01037 TRUE
ASV_01039 TRUE
ASV_01040 TRUE
ASV_01041 TRUE
ASV_01042 TRUE
ASV_01043 TRUE
ASV_01044 TRUE
ASV_01045 TRUE
ASV_01046 TRUE
ASV_01047 TRUE
ASV_01048 TRUE
ASV_01049 TRUE
ASV_01050 TRUE
ASV_01052 TRUE
ASV_01054 TRUE
ASV_01055 TRUE
ASV_01056 TRUE
ASV_01057 FALSE
ASV_01060 TRUE
ASV_01061 TRUE
ASV_01063 TRUE
ASV_01065 TRUE
ASV_01066 TRUE
ASV_01067 TRUE
ASV_01068 TRUE
ASV_01069 TRUE
ASV_01070 TRUE
ASV_01071 TRUE
ASV_01072 TRUE
ASV_01073 TRUE
ASV_01074 TRUE
ASV_01076 TRUE
ASV_01077 TRUE
ASV_01079 TRUE
ASV_01080 TRUE
ASV_01082 TRUE
ASV_01083 TRUE
ASV_01084 FALSE
ASV_01085 TRUE
ASV_01087 TRUE
ASV_01088 TRUE
ASV_01089 FALSE
ASV_01091 TRUE
ASV_01093 TRUE
ASV_01094 TRUE
ASV_01095 TRUE
ASV_01096 TRUE
ASV_01097 TRUE
ASV_01098 TRUE
ASV_01099 TRUE
ASV_01100 TRUE
ASV_01102 TRUE
ASV_01103 TRUE
ASV_01105 TRUE
ASV_01106 TRUE
ASV_01107 TRUE
ASV_01108 TRUE
ASV_01111 TRUE
ASV_01112 FALSE
ASV_01113 TRUE
ASV_01114 TRUE
ASV_01115 TRUE
ASV_01116 TRUE
ASV_01117 TRUE
ASV_01118 TRUE
ASV_01119 TRUE
ASV_01120 TRUE
ASV_01121 TRUE
ASV_01122 TRUE
ASV_01123 TRUE
ASV_01125 TRUE
ASV_01126 TRUE
ASV_01127 TRUE
ASV_01128 TRUE
ASV_01129 TRUE
ASV_01130 TRUE
ASV_01132 TRUE
ASV_01134 TRUE
ASV_01135 TRUE
ASV_01136 TRUE
ASV_01137 TRUE
ASV_01138 TRUE
ASV_01139 TRUE
ASV_01140 TRUE
ASV_01141 TRUE
ASV_01142 TRUE
ASV_01144 TRUE
ASV_01145 TRUE
ASV_01146 TRUE
ASV_01147 TRUE
ASV_01148 TRUE
ASV_01149 TRUE
ASV_01150 TRUE
ASV_01152 TRUE
ASV_01153 TRUE
ASV_01154 TRUE
ASV_01155 TRUE
ASV_01156 TRUE
ASV_01157 TRUE
ASV_01158 TRUE
ASV_01160 TRUE
ASV_01161 TRUE
ASV_01163 TRUE
ASV_01164 TRUE
ASV_01165 TRUE
ASV_01167 TRUE
ASV_01168 TRUE
ASV_01169 TRUE
ASV_01170 FALSE
ASV_01171 TRUE
ASV_01172 TRUE
ASV_01174 TRUE
ASV_01175 TRUE
ASV_01176 TRUE
ASV_01179 TRUE
ASV_01180 TRUE
ASV_01181 TRUE
ASV_01182 TRUE
ASV_01184 TRUE
ASV_01185 TRUE
ASV_01186 TRUE
ASV_01189 TRUE
ASV_01190 TRUE
ASV_01191 TRUE
ASV_01192 TRUE
ASV_01193 TRUE
ASV_01195 TRUE
ASV_01196 FALSE
ASV_01197 TRUE
ASV_01198 TRUE
ASV_01199 TRUE
ASV_01200 FALSE
ASV_01201 TRUE
ASV_01202 TRUE
ASV_01203 TRUE
ASV_01204 TRUE
ASV_01206 TRUE
ASV_01207 TRUE
ASV_01208 TRUE
ASV_01209 TRUE
ASV_01210 TRUE
ASV_01211 FALSE
ASV_01212 TRUE
ASV_01213 TRUE
ASV_01216 TRUE
ASV_01217 TRUE
ASV_01218 TRUE
ASV_01219 TRUE
ASV_01220 TRUE
ASV_01221 TRUE
ASV_01222 TRUE
ASV_01223 TRUE
ASV_01224 FALSE
ASV_01225 TRUE
ASV_01230 TRUE
ASV_01231 TRUE
ASV_01232 TRUE
ASV_01233 TRUE
ASV_01234 TRUE
ASV_01235 TRUE
ASV_01237 TRUE
ASV_01239 TRUE
ASV_01240 TRUE
ASV_01241 TRUE
ASV_01242 TRUE
ASV_01243 TRUE
ASV_01244 TRUE
ASV_01245 TRUE
ASV_01246 TRUE
ASV_01247 TRUE
ASV_01248 TRUE
ASV_01250 TRUE
ASV_01251 FALSE
ASV_01252 TRUE
ASV_01253 TRUE
ASV_01256 TRUE
ASV_01257 TRUE
ASV_01258 TRUE
ASV_01260 TRUE
ASV_01262 TRUE
ASV_01263 FALSE
ASV_01265 TRUE
ASV_01266 TRUE
ASV_01267 TRUE
ASV_01268 TRUE
ASV_01269 TRUE
ASV_01270 TRUE
ASV_01273 TRUE
ASV_01274 FALSE
ASV_01275 TRUE
ASV_01276 TRUE
ASV_01278 TRUE
ASV_01279 TRUE
ASV_01281 TRUE
ASV_01282 TRUE
ASV_01283 TRUE
ASV_01284 TRUE
ASV_01285 TRUE
ASV_01286 TRUE
ASV_01288 TRUE
ASV_01289 TRUE
ASV_01291 TRUE
ASV_01293 TRUE
ASV_01294 TRUE
ASV_01295 TRUE
ASV_01296 TRUE
ASV_01297 TRUE
ASV_01298 TRUE
ASV_01300 TRUE
ASV_01301 TRUE
ASV_01302 TRUE
ASV_01303 FALSE
ASV_01304 FALSE
ASV_01305 TRUE
ASV_01307 TRUE
ASV_01308 TRUE
ASV_01310 TRUE
ASV_01312 TRUE
ASV_01313 TRUE
ASV_01317 TRUE
ASV_01318 FALSE
ASV_01319 TRUE
ASV_01320 TRUE
ASV_01321 TRUE
ASV_01322 TRUE
ASV_01323 TRUE
ASV_01324 TRUE
ASV_01325 TRUE
ASV_01326 TRUE
ASV_01327 TRUE
ASV_01328 TRUE
ASV_01330 TRUE
ASV_01333 TRUE
ASV_01334 TRUE
ASV_01337 FALSE
ASV_01339 TRUE
ASV_01340 TRUE
ASV_01343 TRUE
ASV_01344 TRUE
ASV_01345 TRUE
ASV_01347 TRUE
ASV_01348 TRUE
ASV_01349 TRUE
ASV_01350 TRUE
ASV_01351 TRUE
ASV_01353 TRUE
ASV_01354 TRUE
ASV_01355 TRUE
ASV_01358 TRUE
ASV_01359 TRUE
ASV_01361 TRUE
ASV_01362 TRUE
ASV_01364 TRUE
ASV_01365 TRUE
ASV_01366 TRUE
ASV_01367 TRUE
ASV_01368 TRUE
ASV_01369 TRUE
ASV_01370 TRUE
ASV_01371 TRUE
ASV_01372 TRUE
ASV_01374 TRUE
ASV_01375 TRUE
ASV_01376 TRUE
ASV_01377 TRUE
ASV_01378 TRUE
ASV_01381 FALSE
ASV_01382 TRUE
ASV_01384 TRUE
ASV_01386 TRUE
ASV_01387 TRUE
ASV_01388 TRUE
ASV_01390 TRUE
ASV_01391 TRUE
ASV_01392 TRUE
ASV_01393 TRUE
ASV_01394 TRUE
ASV_01395 FALSE
ASV_01396 TRUE
ASV_01398 TRUE
ASV_01399 TRUE
ASV_01400 TRUE
ASV_01401 TRUE
ASV_01402 TRUE
ASV_01403 TRUE
ASV_01404 TRUE
ASV_01405 TRUE
ASV_01406 TRUE
ASV_01407 TRUE
ASV_01408 FALSE
ASV_01409 TRUE
ASV_01410 TRUE
ASV_01411 TRUE
ASV_01412 TRUE
ASV_01413 TRUE
ASV_01414 TRUE
ASV_01415 TRUE
ASV_01416 TRUE
