var1	ASV_00001	ASV_00002	ASV_00008	ASV_00014	ASV_00004	ASV_00003	ASV_00006	ASV_00015	ASV_00013	ASV_00021	ASV_00012	ASV_00017	ASV_00009	ASV_00007	ASV_00023	ASV_00040	ASV_00036	ASV_00019	ASV_00031	ASV_00018	ASV_00051	ASV_00057	ASV_00028	ASV_00038	ASV_00064	ASV_00045	ASV_00103	ASV_00133	ASV_00060	ASV_00053	ASV_00066	ASV_00054	ASV_00058	ASV_00059	ASV_00150	ASV_00072	ASV_00080	ASV_00084	ASV_00093	ASV_00092	ASV_00111	ASV_00125	ASV_00119	ASV_00097	ASV_00096	ASV_00124	ASV_00094	ASV_00105	ASV_00215	ASV_00147	ASV_00240	ASV_00164	ASV_00217	ASV_00129	ASV_00191	ASV_00155	ASV_00269	ASV_00131	ASV_00130	ASV_00138	ASV_01134	ASV_00146	ASV_00361	ASV_00168	ASV_00153	ASV_00227	ASV_00171	ASV_00229	ASV_00177	ASV_00290	ASV_00624	ASV_00209	ASV_00243	ASV_00392	ASV_00231	ASV_00236	ASV_00314	ASV_00251	ASV_00256	ASV_00260	ASV_00524	ASV_00271	ASV_00264	ASV_00282	ASV_00277	ASV_00441	ASV_00370	ASV_00186	ASV_00317	ASV_00300	ASV_00349	ASV_00337	ASV_00451	ASV_00313	ASV_00307	ASV_00389	ASV_00346	ASV_00400	ASV_00568	ASV_00323	2'deoxycytidine	3'AMP	4-aminobenzoic acid	5'AMP	5'UMP	alanine	amMP	arginine	asparagine	aspartate	ciliatine	citrulline	cysteate	cysteine 2	cytidine	DHPS	folate	GABA	glutamic acid	glutamine	glutathione 2	glycine	guanosine	histidine	homoserine betaine	isethionate	isoleucine	kynurenine	leucine	lysine 2	malic acid	methionine	N-acetyl-muramic acid	ornithine 2	pantothenic acid	phenylalanine	proline	putrescine 2	sarcosine	serine	sn-glycerol 3-phosphate	spermidine 3	taurine	threonine	tryptamine	tryptophan	tyrosine	uridine	valine
ASV_00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02444615496267588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27273145865744053	-0.025889146430790377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11923337425490299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00058	0	0	-0.026380186677680717	0	0	0	0	0	0.007190626432608288	0	0	0	0	-0.15958340207448884	0	0	0	0.13031720340218073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02277805476457498	0	0	0	0.16422310315843455	0	0	0	0.03094851257959169	0	0	0	0	0	0	0	0	0	0	0	0	0.027099462624493753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00059	0.07344007603136207	0	0	0	0.004168563774519213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052890334171344644	0	0.016027681113112924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0430738811889434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02573462460194867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00150	0	0.008052906486597872	0	0	0	0	0	0	-0.2347813210836423	0	0	0	0	0.014456409463709241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13037348448639224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07239140806657565	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05752696842958929	0	0	0	0	0	0	0	0	0	0	0	0.08495805442081805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00072	0	0	0.038365527564728025	0	0	0	0	0	0	0	0	0.10205355932822771	0	0	0	0	0	0	0.03296539067682197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13867577797926028	0	0	0	0	0	0.04342437457100712	0	0	0	0	0	0	0	0	0.43211667079422517	0	0	0	0	0	0	0	0	0	0.009009454417895246	0	0	0	0	0	0	0	0	0	0	0	0.05205028421071012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01368234464344964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00080	0	0	0	0	0.052622448599527166	0	0.027663562799433633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09244335285525423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00873873979313125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00084	0	0	0	0	0	0	0	-0.009929519209112503	0	0	0	0	0	0	0	0	0	0	0.07427219297188326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027013697440646522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009307754000985269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034262164423680325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13867577797926028	0	0.0027013697440646522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027524844628583067	0.015962667665671393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09753105698278022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.023940629049639173	0	0	-0.03071837043605677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3894577681268103	0	-0.008651972403050878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00111	0	0	0	0	0	0.11012041184443497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15774675489376638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00125	0	0	0	0	0	0	0	0	0	0	0.037324842441870454	0	0	0	0.1750758303749539	0	0	0	0	0	0	0	0	0	0	0	0	0.07903084873215019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024018488611430855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018119099040875053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00119	0	0	0.10634664404089425	0	0	0	0	0	0	0	0	0	0	0.08066595745842856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01166738700058828	0	0	0	0	0	0	0.05536494337565695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14529202557031756	0	0	0	0	0	0	0.19505010169210898	0	0	0	-0.08788524614577067	0.04646637638999512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11397659154027742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00096	0	0	0	0	0	0	0	0.06178853701376805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02277805476457498	0	0	0.04342437457100712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0898411143500435	0.15937319632248212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05272030850324774	0	0.27947981901037455	0	0	0	0	0	0	0	0.0430738811889434	0	0	0.09244335285525423	0	0	0	0	0	0	0.14529202557031756	0	0	0.029461447034935834	0.044578107815939266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00094	0.014687999769693733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18289846803531012	0	0	0	0	0	0	0	0	0	0	0	-0.01166738700058828	0	0	0.029461447034935834	0	0	0	0	0	0	0	0	0	0	0	0.13902644286011778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06973505223946527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11244516182882355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.028931305794156148	0	0	0	0	0	0	0	0	0	0.22248245367138386	0	0	0	0	0	0	0	0	0	0	0	0.15774675489376638	0	0	0	0	0.044578107815939266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02287222852452317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07321015310244341	0	0.2791128458903581	0	0	0.09668686748860833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00215	0.08239082829307212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013493103183553595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16422310315843455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19680294702339662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014840037249734261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013123301600182324	0	0.10959233986865108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00147	0	0	0	0	0	0	0	0	0.04317077529524607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21214759723041604	0	0	0.17942050498779116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00240	0	0	0	0	0	0	0.033554119613233874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07239140806657565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01932849841505055	0	0	-0.11240099004963938	0	0	0	0	0	0	0	0	-0.02010661904244518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00164	0	0	0	0	0	0	0	-0.01574775077310106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06873736600391425	0	0	-0.020478488642271586	0	0.12657440596066838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19680294702339662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06723813854726896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00217	0	0	0	0	0	0	0	0	0.06642311781632554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03094851257959169	0	0	0	0	0	0	0	0	0	0	0.19505010169210898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003400252632090456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00129	0	0	0	0	0	0	0	0	0	0	0.019184069841530343	0	-0.005782211601368992	0	0.03880515325126324	0	0	0	0.04738700005250557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43211667079422517	0	0.009307754000985269	0	0	0	0	0.05536494337565695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02169968139174086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05597121365062144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00191	0	0	0	0	0	0	0	0	-0.005223726276921414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4083900392971399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1044086261873984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00155	0	0	0	-0.02802193283295104	0	0	0	0	0	0	0	0	0	0.3034466347370014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11917910102892332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13981418931943843	0	0	0	0	0	0.004793568157809347	0	0	0	0	0	0	0	0	0	0	0	0.023837557650177088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08788524614577067	0	0	0	0	0	0	-0.01932849841505055	0	0	0	0	0	0	0	0	0.19602323269520638	0	0.2620929303407619	0	0	0	0	0	0	0	0	0.0703256833996928	-0.01679394433966591	0	0	0	0	-0.004361309221819737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00131	0.07379035548638738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005284086228479479	0	0.10444809221559906	0	0	0	0	0	0	0	0	0	0	0	0	0.04646637638999512	0	0	0.13902644286011778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014295549485685122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11689632935405345	0	0	0.061318439536453356	0	0	0	0.2061445244642897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00130	0	0	0	0	0	0	0	0.026885529136770475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13797977533375877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13981418931943843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.023940629049639173	0	0	0	0	0	0	0	0	0	0	-0.11240099004963938	0	0	0	0	0	0.19602323269520638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.024080738522425926	0	0	0	0	0	0	0	0	0	0	-0.02544379247752504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027524844628583067	0	0	0	0	0	0	0	0	0.02287222852452317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282276653192806	0	0	0	0	0	0	0.037276749555787025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009228025887559943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015962667665671393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2620929303407619	0	0	0	0	0	0	0	0	0	-0.029082386364258195	0	0	0	0	0	0	0	0	0.028743436393070892	0	0	0	0.012122510792147878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.03071837043605677	0	0	0	0	0	0	0	0	0	0	0	0	0.003400252632090456	0	0	0	0	0	0	0	0.282276653192806	0	0	0	0	0	0	0	0	0	0	0	0	0.0076395211488765324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05053343147443995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009009454417895246	0	0	0	0	0	0	0	0	0.0898411143500435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011248018921180991	-0.01470211728628154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00153	0	0	0	0	0	0	0	0.048114779629197135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05055436487066878	0	0	0	0	0	0	0.05752696842958929	0	0	0	0	0	0	0	0	0	0.15937319632248212	0	0	0	0	0	0	0	0	0	0	0.004793568157809347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019461525527954826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00227	0	0	0	0	0	0	0	-0.032693341044360585	0	0	0	0	0	0	0	0	0	0.006409636547295039	0	0	0	0	0	0	0	0	0	0	0	0	0.006423709934489652	0	0.027099462624493753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014840037249734261	0.21214759723041604	0	0.06723813854726896	0	0	0	0	0	0.014295549485685122	0	0	0	0	0	0	0	0	0	0.03165595632117879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.029082386364258195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011231309799771605	0	0	0	0	0	0	0	0	0.034262164423680325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03165595632117879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1901549626758795	0	0	0	0	0	0	0	0.07861380110417146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
