"","2'deoxycytidine","4-aminobenzoic acid","5'AMP","GABA","HMP","N-acetyl-muramic acid","adenosine","amMP","arginine","asparagine","cysteine 2","cytidine","folate","glutamine","glutathione 2","glycine","guanosine","homoserine betaine","ornithine 2","pyridoxine","sarcosine","spermidine 3","taurine","tryptamine","tyrosine","2'deoxyguanosine","3'AMP","5'UMP","DHPS","alanine","aspartate","ciliatine","citrulline","cysteate","glutamic acid","histidine","inosine","isethionate","isoleucine","kynurenine","leucine","lysine 2","malic acid","methionine","pantothenic acid","phenylalanine","proline","putrescine 2","serine","sn-glycerol 3-phosphate","threonine","tryptophan","uridine","valine"
"CINAR_BC_46",0.183454815863346,0.127781544754488,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.282073294265606,0.189205684343644,0.632200737481555,0.0405667268134196,0.381944606967474,1.01821091662385,0.0443771770176211,1.35613413378854,0.0518697145052536,0.120331498606669,0.071194065946883,0.454860072680289,0.0903933833994263,0.00225379532022322,1.25764164268228,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0661173816543708,1.15626264697207,0.0925150960786133,0.627867949482608,0.0321161218834735,0.0417734384334591,0.212613985012718,0.885746926355517,0.13935927239766,0.516605367278804,0.385635803774986,0.104378570619894,0.0186620775854343,0.10829154787035,0.180475800787135,0.807413895050281,0.0149966461483517,0.0247302276047245,0.0653514973073458,0.122076026599628,0.0102405692390408,0.100967018448507,0.152320463409218,0.0518803311586412,0.0435991307416321,0.0545714075434774,0.0578629916309628
"CINAR_BC_48",0.379585763137688,0.575454159021107,0.162007678716043,0.120267679712929,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.756508608041555,0.649345646242808,2.20297466934508,0.274083489516056,0.381944606967474,4.96826638039347,0.172882215785998,4.65968484668897,0.17660684733598,0.310535782976256,0.517992438193599,2.58775755678698,0.321939640969108,0.0489459372844058,3.13783376693998,0.00330923908195748,0.390479431709206,0.0208567222596872,0.0231151129660588,0.221835163934827,4.93363900437913,2.06059706950873,1.8481616538402,0.1058614371022,0.182532583513147,0.644324263576216,2.95608277970069,0.13935927239766,0.516605367278804,1.26179602079152,0.478191673600967,0.0706944230153366,0.333829940315829,0.756838248930387,1.91674139814416,0.129748151706243,0.0851228996154838,0.353853183981666,0.671425202008877,0.0793933446178683,2.01480480630899,0.831457116596388,0.598651169959885,0.0586487344760801,0.234142718686263,0.565355929718441
"CINAR_BC_49",0.248107395664084,0.57091291047577,0.301667014379739,0.0610931365580129,0.0317587199864756,0.253454499065502,1.77342221239171,0.00167537465148417,0.758546685949903,0.801264288138592,2.47233471411254,0.17710608806464,0.381944606967474,6.07769341933033,0.161107830017819,4.79825259382302,0.167255521755752,0.398944871280986,0.39927136640279,0.454860072680289,0.551698441634778,0.0364063010636401,3.11864520435268,0.00330923908195748,0.390479431709206,0.0115529523511832,0.0139204714101186,0.225975801664562,6.69758277514929,2.02484857583147,1.85336602572208,0.102796331601999,0.128389626299163,0.659632438577766,3.86667334367978,0.13935927239766,1.20467250930046,1.23411964319017,0.359493500298132,0.0452186396479257,0.238940227231568,0.596319329454641,2.19407410606371,0.0149966461483517,0.0734746465135224,0.287044136865828,0.64964062223972,0.0410843498478481,1.42279038296688,0.548213055817694,0.447786771235864,0.0519917740405623,0.260184365123585,0.506910026286621
"CINAR_BC_50",0.0705375494370725,0.586677457386943,0.0835261966834954,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.301687460209931,0.524867566634691,0.728791839572012,0.0405667268134196,0.381944606967474,2.54303146270573,0.0382227183139677,6.21171731355967,0.0320338828896515,0.120331498606669,1.95464137731423,0.454860072680289,0.0968366046772394,0.00225379532022322,1.28263577861686,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00508711808256008,0.070790424246807,1.85979250611643,2.71872869811727,2.37305105862978,0.0490596705624309,0.388424867990301,0.268881814738891,1.56753686775581,0.820626795620564,0.516605367278804,0.482691986361667,0.766358545766835,0.0598377918350519,0.634750333946947,1.16716302763253,0.76307873117,0.0149966461483517,0.0245840696220205,0.421882282904532,0.630483203613137,0.0308738433899131,6.53557879385819,0.249715533878167,1.53583030475507,0.0606323976420185,0.0737635604864187,1.06418528376428
"CINAR_BC_52",0.32846450045849,0.478696092857052,0.125232452786528,0.0588984045016304,0.0199000689920669,0.253454499065502,1.77342221239171,0.00167537465148417,0.495669707279982,0.619516748627986,2.84016218327446,0.246432096282286,0.381944606967474,4.26165116327493,0.0878772220479233,4.68289394161924,0.178932555278722,0.120331498606669,0.710166473501794,44.5722799037241,0.336095620960357,0.0117810551297049,3.55308191031543,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0359528718604478,0.145407627606118,4.1831625200465,1.72693046201073,1.64952880326735,0.0867920118074779,0.186482483937612,0.613042617372906,2.07586078355393,0.13935927239766,1.86645029825032,0.813175933728785,0.418809062971187,0.0711453586181395,0.301428012757333,0.713519727131402,1.8751268622183,0.0509124131045645,0.0793630092173233,0.307734756465618,0.539496288546887,0.0316351314682974,2.58635744890825,0.307061261354642,0.672407562949873,0.0980068747172839,0.243025591127133,0.570234295851528
"CINAR_BC_53",0.352261510096282,0.780089497196989,0.0436418179214108,0.00479301485904989,0.0237962995247208,0.253454499065502,1.77342221239171,0.00167537465148417,0.333604763282961,0.969944062707788,1.35132903635278,0.114109703016051,0.381944606967474,1.35264001370225,0.0345361593866303,9.64675595640286,0.0588300342394965,0.120331498606669,2.69809692690582,3.14080149538285,0.19639055519981,0.00225379532022322,1.78536660266208,0.00330923908195748,1.00976589758496,0.00731341516635789,0.00436677835535362,0.0608673610530479,1.35142922879788,3.57022668405668,3.55958031273978,0.070698400572376,0.463816361173337,0.289863560754098,1.57481594035966,1.51168347343034,0.516605367278804,0.522706074180412,1.14229859889211,0.101127181974693,0.899234538633586,1.51323760436711,0.620669699201514,0.0777186892991372,0.0306289866630411,0.578923333407103,0.978825482600965,0.0102405692390408,9.60653032795007,0.141580447699068,2.15397821590115,0.141713536619541,0.0873804553677089,1.47850079437292
"CINAR_BC_54",0.160769637883965,0.355218340301072,0.0631608034452307,0.0359293915675588,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.799835387481704,0.876188435968162,3.38051975001763,0.246550004646811,0.381944606967474,3.50475884893743,0.135006190643909,7.15147556482268,0.317827760987628,0.493348781058861,0.392565386624782,0.454860072680289,0.4930064762469,0.0257941946442612,6.39479785181235,0.0153531193972667,0.390479431709206,0.00731341516635789,0.0170163303784882,0.123335598290267,4.93380761464167,1.44798192093307,1.61574052352719,0.075404679390096,0.14481815110602,0.464774063179368,2.55981740404273,0.13935927239766,0.516605367278804,0.767639157390452,0.298709144753323,0.0808493365018191,0.236183721500546,0.628114023136693,1.58514783016999,0.0149966461483517,0.0819510455706129,0.272835263529778,0.392516711784049,0.0318148127390918,1.58658765258084,0.441904512821045,0.456380829321676,0.100912939279554,0.238333495547138,0.335090163548106
"CINAR_BC_55",0.0705375494370725,0.642254611616136,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.435252570580974,0.978684262977882,1.37898138757151,0.0707180386979284,0.381944606967474,2.18389910167776,0.0470560874701367,7.07989221837536,0.0779784515806936,0.120331498606669,2.20891540146587,0.454860072680289,0.184207354305663,0.00225379532022322,1.02571703068125,0.00330923908195748,2.13182342079155,0.00731341516635789,0.00436677835535362,0.0764816848042955,4.41200401724671,3.22065883564768,3.14611813937236,0.0638431720668904,0.675398118166973,0.217974812387309,2.04899508388967,1.92470563909592,0.516605367278804,0.613960578407653,0.99145210008467,0.133777735393153,0.800150320879504,1.226864318313,1.10532880306852,0.0536038683444765,0.027630469425882,0.512877789959492,0.731370704408909,0.0102405692390408,7.97206806735048,0.253882397802436,1.90682073149587,0.19946631890071,0.091598479537236,1.37761904349147
"CINAR_BC_56",0.0705375494370725,0.116206671744135,0.0436418179214108,0.00479301485904989,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.150379496588241,0.412696061922753,1.24212830696405,0.0405667268134196,0.381944606967474,0.841313420997542,0.0493585713669364,1.43833898317381,0.0640581565420247,0.359092490762687,0.189527656870034,0.454860072680289,0.19850489527345,0.00225379532022322,0.864300637406954,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0379986952058603,1.30383850354691,0.0925150960786133,0.714529412700974,0.0537963565711072,0.0725131193492306,0.255026033934035,0.545189962751224,0.13935927239766,0.516605367278804,0.691118398548724,0.112193904824035,0.0186620775854343,0.116861677731567,0.205752627331531,0.95662474461805,0.0149966461483517,0.0283191207508857,0.0953487174376572,0.0812708842209107,0.0102405692390408,0.566182439245485,0.104359989505103,0.0518803311586412,0.0190824520891858,0.0572986696512605,0.0578629916309628
"CINAR_BC_57",0.139513782617638,0.358994577673872,0.0436418179214108,0.0483941128152582,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,1.07647718205921,1.20167541349942,3.55925810196369,0.296189522807943,0.381944606967474,3.12716553083057,0.181088241574247,6.60052256610636,0.280026671557928,0.98446835391798,0.180368352654283,0.454860072680289,0.430018924918048,0.0279525803789924,6.89111632725234,0.0221832053981631,0.390479431709206,0.00731341516635789,0.0107422752192212,0.145654702221235,4.41401161997878,1.30100701132778,1.75153142465747,0.113629343902468,0.0564265105868885,0.497286441470413,3.23853778610338,0.13935927239766,0.516605367278804,1.30460852727259,0.185626225683395,0.0771623857087337,0.157456454895581,0.514840245315685,1.46516487546979,0.0149966461483517,0.0802963303250947,0.222082608003699,0.416265910275349,0.0102405692390408,0.763283858238772,0.254151175697378,0.292573249701904,0.117124169603015,0.292992735548064,0.255297656739776
"CINAR_BC_60",0.0705375494370725,0.700298504195808,0.0436418179214108,0.113982756057933,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.365799498425004,0.828967244419227,1.64404110889196,0.0405667268134196,0.381944606967474,1.81061484390724,0.0582523682483582,7.07999171850691,0.0558704539944115,0.630162350996411,2.34171200705787,0.454860072680289,0.173293933837769,0.0121897230397654,1.76655851495856,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0593183301778789,1.65157522063839,2.9351547475595,3.10412983642839,0.0612216663837647,0.443317975800015,0.297943343599047,2.14448339090663,1.48661325683865,0.516605367278804,0.83377525991232,1.01707260739149,0.125728943263101,0.771392058380032,1.37212851559317,0.766114362003913,0.0404512456277767,0.0320571168516905,0.559695161766763,0.88768350046822,0.0336178349667375,7.29565083236895,0.136204059211177,1.81537643119878,0.151247044311404,0.0848248009925405,1.21904441201634
"CINAR_BC_61",0.270108925508766,0.861921349444111,0.0436418179214108,0.00479301485904989,0.013380875195278,0.253454499065502,1.77342221239171,0.00167537465148417,0.345340615226958,1.14088978070187,1.15668075363585,0.179518740899716,0.381944606967474,1.30365559453586,0.0517438909216649,8.87038764781189,0.0320338828896515,0.120331498606669,2.99023504000032,1.29458631265757,0.112991685933226,0.00225379532022322,1.16831745267657,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0480186700495607,1.51622143700467,4.24683345340108,3.30182470880492,0.0373821903634932,0.514981942328842,0.235369388902928,1.48055922291036,2.45413282156746,0.516605367278804,0.510907716846491,1.2986493490777,0.20304401591167,0.941241324263739,1.50379347368286,0.962652232065124,0.0149966461483517,0.0314814612232349,0.719414001917439,0.900680852351051,0.0102405692390408,10.1777657927699,0.134160659815686,2.39348116311714,0.230254640611475,0.0774206795503314,1.76855526080456
"CINAR_BC_62",0.0705375494370725,1.58051939649179,0.0436418179214108,0.0211072792716177,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.622471681914043,1.78530968579446,1.85040324806429,0.0405667268134196,0.381944606967474,8.3429727913249,0.100649003949807,13.1633978321899,0.206527902113599,1.73928895306465,4.10212908710969,0.454860072680289,0.262135979071385,0.0591826770970289,2.11879881352181,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0934315967970599,9.89705444560209,5.10101116213374,6.58070901999816,0.0774141436745899,0.817611378158426,0.350869362642986,8.22933074128046,2.88477640997756,0.516605367278804,1.61829892149602,1.95144937582268,0.25301445619053,1.45701807572687,2.77020004208695,0.832736567869556,0.0855945456254121,0.0301031137388454,1.06974401848268,1.86104594237772,0.0494290326335665,12.1045718132637,0.279961618957224,3.38834351687873,0.278567309960667,0.201397986673893,2.30755214998009
"CINAR_BC_63",0.0705375494370725,0.55059400096238,0.222874662316738,0.0754995017556975,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.660741361086768,1.02488915511015,3.0229493192344,0.236712424990897,0.381944606967474,2.19087112866002,0.128310285390349,7.62684130002877,0.325559732161019,0.535180150193179,0.910993951862734,0.454860072680289,0.241594251236755,0.0258907420649914,4.49974451618552,0.0178612998194671,0.390479431709206,0.00731341516635789,0.114042273109726,0.144262006131227,3.62507433010307,1.66949642641054,2.19155023575311,0.0757550228332436,0.193046156360237,0.515580791979454,2.2559135046522,0.13935927239766,0.516605367278804,0.787910302264151,0.454727541302623,0.110935352568386,0.334653394767146,0.898577371305928,1.62806817830175,0.0149966461483517,0.0769300608983747,0.319407869883354,0.569616113169549,0.0277706393991745,3.24337601249735,0.61815436224208,0.881769054987446,0.0934489582546564,0.319541298882413,0.520090569339023
"CINAR_BC_65",0.0705375494370725,0.327799820381885,0.0436418179214108,0.030510528783786,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.311281083847626,0.469725868379552,1.04510082428685,0.0405667268134196,0.381944606967474,0.877043287290504,0.0467266201777568,3.82613620472151,0.0320338828896515,0.644053841308836,0.883802469717564,1.43016106770316,0.145774891053914,0.00225379532022322,1.24585675815574,0.00330923908195748,0.390479431709206,0.00731341516635789,0.00436677835535362,0.0562303958482219,1.10978657235204,1.31302561848336,1.2919179241621,0.0422503421081569,0.262585240387638,0.218307804496652,0.892073855493106,0.434762921343506,0.516605367278804,0.391718607341485,0.378506273654901,0.0726625212639245,0.330061622651595,0.561319890078087,0.493425468917514,0.0149966461483517,0.0279284101883303,0.24641794848922,0.36169855005961,0.0102405692390408,2.84207019701129,0.166619984385653,0.667342133758739,0.0514206422216088,0.0705182311210268,0.544865603277186
"CINAR_BC_66",0.0705375494370725,0.324677046104606,0.0436418179214108,0.0239495565413523,0.00426071069730373,0.253454499065502,1.77342221239171,0.00167537465148417,0.324600794162358,0.478049748086664,1.12454398945814,0.0405667268134196,0.381944606967474,0.697209215998023,0.0499457430757831,4.89374278376863,0.0320338828896515,0.6444448121793,0.888573678192552,1.27075722033378,0.134847334453139,0.00225379532022322,1.01991761441945,0.00330923908195748,0.390479431709206,0.00731341516635789,0.0058346707654378,0.055466057407745,1.00391029616578,1.30400589706744,1.26702534117405,0.0503836466633521,0.286302229505295,0.183334585105283,0.881297540336888,0.458880631486967,0.516605367278804,0.386912888433313,0.387960669166092,0.0577711167843087,0.330518967763875,0.583111576027458,0.568959235342144,0.0149966461483517,0.0266567317846797,0.229726445590911,0.34765599396542,0.0102405692390408,2.93151259666033,0.150318363147435,0.744882728717733,0.0661755137747377,0.0787336740028806,0.57455834027137
