taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Gammaproteobacteria; Pseudomonas	tryptophan	49	87	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	50	86	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	50	87	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	51	86	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	51	87	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	52	86	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	52	87	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	53	86	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	tryptophan	53	87	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	histidine	48	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	48	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	histidine	49	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	49	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	histidine	50	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	50	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	histidine	51	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	51	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	histidine	52	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	52	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	histidine	53	90	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	histidine	53	91	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	48	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	48	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	49	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	49	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	50	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	50	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	51	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	51	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	52	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	52	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	aspartate	53	93	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	53	94	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	proline	48	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	48	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	proline	49	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	49	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	proline	50	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	50	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	proline	51	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	51	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	proline	52	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	52	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	proline	53	96	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	proline	53	97	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	alanine	48	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	48	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	alanine	49	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	49	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	alanine	50	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	50	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	alanine	51	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	51	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	alanine	52	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	52	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	alanine	53	100	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	alanine	53	101	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	48	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	48	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	49	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	49	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	50	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	50	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	51	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	51	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	52	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	52	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	53	103	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	lysine 2	53	104	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	48	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	48	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	49	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	49	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	50	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	50	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	51	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	51	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	52	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	52	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	53	106	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	phenylalanine	53	107	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	citrulline	48	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	48	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	citrulline	49	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	49	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	citrulline	50	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	50	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	citrulline	51	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	51	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	citrulline	52	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	52	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	citrulline	53	109	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	citrulline	53	110	Undirected	6	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	48	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	48	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	49	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	49	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	50	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	50	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	51	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	51	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	52	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	52	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	53	112	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	ornithine 2	53	113	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	48	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	48	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	49	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	49	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	50	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	50	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	51	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	51	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	52	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	52	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	serine	53	114	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	serine	53	115	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	threonine	48	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	48	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	threonine	49	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	49	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	threonine	50	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	50	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	threonine	51	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	51	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	threonine	52	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	52	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	threonine	53	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	threonine	53	119	Undirected	3	0.5
Gammaproteobacteria; Pseudomonas	valine	48	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	48	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	valine	49	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	49	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	valine	50	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	50	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	valine	51	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	51	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	valine	52	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	52	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	valine	53	122	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	valine	53	123	Undirected	2	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	48	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	48	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	49	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	49	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	50	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	50	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	51	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	51	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	52	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	52	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	53	125	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	isoleucine	53	126	Undirected	4	0.5
Gammaproteobacteria; Pseudomonas	leucine	48	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	48	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	leucine	49	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	49	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	leucine	50	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	50	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	leucine	51	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	51	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	leucine	52	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	52	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	leucine	53	128	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	leucine	53	129	Undirected	5	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	48	133	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	49	133	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	50	133	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	51	133	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	52	133	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	53	133	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	54	71	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	54	72	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	55	71	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	55	72	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	56	71	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	56	72	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	asparagine	54	74	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	asparagine	55	74	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	asparagine	56	74	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	54	78	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	54	79	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	54	80	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	55	78	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	55	79	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	55	80	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	56	78	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	56	79	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	56	80	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	54	83	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	54	84	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	54	85	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	55	83	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	55	84	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	55	85	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	56	83	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	56	84	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	56	85	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	histidine	54	88	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	histidine	54	89	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	histidine	55	88	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	histidine	55	89	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	histidine	56	88	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	histidine	56	89	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	alanine	54	98	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	alanine	54	99	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	alanine	55	98	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	alanine	55	99	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	alanine	56	98	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	alanine	56	99	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	threonine	54	116	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	threonine	54	117	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	threonine	55	116	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	threonine	55	117	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	threonine	56	116	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	threonine	56	117	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	valine	54	120	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	valine	54	121	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	valine	55	120	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	valine	55	121	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	valine	56	120	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	valine	56	121	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	54	131	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	55	131	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	56	131	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	taurine	54	136	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	taurine	54	137	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	taurine	55	136	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	taurine	55	137	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	taurine	56	136	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	taurine	56	137	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	ciliatine	54	139	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	ciliatine	55	139	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	ciliatine	56	139	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	54	142	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	54	143	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	55	142	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	55	143	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	56	142	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamine	56	143	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	54	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	54	145	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	55	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	55	145	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	56	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	glutamic acid	56	145	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	54	158	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	54	159	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	55	158	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	55	159	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	56	158	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	sn-glycerol 3-phosphate	56	159	Undirected	2	-0.5
Gammaproteobacteria; SAR92 clade	tryptophan	57	83	Undirected	2	-0.5
Gammaproteobacteria; SAR92 clade	tryptophan	57	84	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	tryptophan	57	85	Undirected	3	-0.5
Gammaproteobacteria; SAR92 clade	3'AMP	57	141	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	malic acid	57	154	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	sn-glycerol 3-phosphate	57	158	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	sn-glycerol 3-phosphate	57	159	Undirected	2	-0.5
Gammaproteobacteria; Stenotrophomonas	proline	58	96	Undirected	1	0.5
Gammaproteobacteria; Stenotrophomonas	proline	58	97	Undirected	4	0.5
Gammaproteobacteria; Vibrio	sarcosine	59	152	Undirected	2	0.5
Gammaproteobacteria; Vibrio	sarcosine	59	153	Undirected	1	0.5
Gammaproteobacteria; mle1-7	3'AMP	60	141	Undirected	1	-0.5
Kiritimatiellae; R76-B128	putrescine 2	61	71	Undirected	1	-0.5
Kiritimatiellae; R76-B128	putrescine 2	61	72	Undirected	2	-0.5
Oligoflexia; Oligoflexaceae	aspartate	63	93	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	aspartate	63	94	Undirected	3	0.5
Oligoflexia; Oligoflexaceae	proline	63	96	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	proline	63	97	Undirected	4	0.5
Oligoflexia; Oligoflexaceae	lysine 2	63	103	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	lysine 2	63	104	Undirected	4	0.5
Oligoflexia; Oligoflexaceae	isoleucine	63	125	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	isoleucine	63	126	Undirected	4	0.5
Oligoflexia; Oligoflexaceae	malic acid	62	154	Undirected	1	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	glutamine	64	142	Undirected	1	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	glutamine	64	143	Undirected	3	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	glutamic acid	64	144	Undirected	1	-0.5
Phycisphaerae; Urania-1B-19 marine sediment group	glutamic acid	64	145	Undirected	2	-0.5
Planctomycetota; OM190	ciliatine	65	139	Undirected	1	-0.5
Planctomycetota; OM190	sn-glycerol 3-phosphate	65	158	Undirected	1	-0.5
Planctomycetota; OM190	sn-glycerol 3-phosphate	65	159	Undirected	2	-0.5
Proteobacteria; Alphaproteobacteria	arginine	66	148	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	sarcosine	67	152	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	sarcosine	67	153	Undirected	1	0.5
Thermoplasmata; Marine Group II	isethionate	68	147	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	pantothenic acid	69	131	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	GABA	69	140	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	arginine	69	148	Undirected	1	-0.5
Verrucomicrobiae; SCGC AAA164-E04	ciliatine	70	139	Undirected	1	-0.5
