label	NMDS1	NMDS2	type	sample_type	sampling_date	sampling_time	sampling_day	site	replicate	text_label
ASV_00032	-0.46478883262496085	0.06422352215559524	species	NA	NA	NA	NA	NA	NA	NA
ASV_00034	0.001782710173148376	0.12381954988672528	species	NA	NA	NA	NA	NA	NA	NA
ASV_00035	0.6452351214067279	0.010701178689429547	species	NA	NA	NA	NA	NA	NA	NA
ASV_00036	-0.16811550405939468	0.05147351456495618	species	NA	NA	NA	NA	NA	NA	NA
ASV_00037	0.5020695116855968	0.0010481418746835641	species	NA	NA	NA	NA	NA	NA	NA
ASV_00038	-0.7128587926871055	0.09735025519295959	species	NA	NA	NA	NA	NA	NA	NA
ASV_00039	0.4378330714325988	0.022969711885043955	species	NA	NA	NA	NA	NA	NA	NA
ASV_00040	0.050689686047353376	0.08757067328556481	species	NA	NA	NA	NA	NA	NA	NA
ASV_00041	0.41738389066877535	0.019892103346610852	species	NA	NA	NA	NA	NA	NA	NA
ASV_00043	-0.2699875574409951	0.05218839895792768	species	NA	NA	NA	NA	NA	NA	NA
ASV_00044	0.4637330179136807	-0.008075802182478031	species	NA	NA	NA	NA	NA	NA	NA
ASV_00045	-0.7139111094539224	0.10177017834036392	species	NA	NA	NA	NA	NA	NA	NA
ASV_00046	0.62066179139249	0.03628532847204193	species	NA	NA	NA	NA	NA	NA	NA
ASV_00047	-0.8051076507951762	0.10214019723687189	species	NA	NA	NA	NA	NA	NA	NA
ASV_00048	-0.47508731076520805	0.07423198803874462	species	NA	NA	NA	NA	NA	NA	NA
ASV_00049	0.5876606146046894	0.04680092015969089	species	NA	NA	NA	NA	NA	NA	NA
ASV_00050	0.4895449969662834	0.08582866518256628	species	NA	NA	NA	NA	NA	NA	NA
ASV_00051	0.26809630380144933	0.4673475720135704	species	NA	NA	NA	NA	NA	NA	NA
ASV_00052	0.41727093782407454	-0.024515603644369426	species	NA	NA	NA	NA	NA	NA	NA
ASV_00053	0.36108572857553767	0.04690680825903735	species	NA	NA	NA	NA	NA	NA	NA
ASV_00054	0.38724574292131936	0.08511992837575486	species	NA	NA	NA	NA	NA	NA	NA
ASV_00055	0.623359904588593	0.02575782544078484	species	NA	NA	NA	NA	NA	NA	NA
ASV_00057	0.4985304026787887	-0.061578197372187594	species	NA	NA	NA	NA	NA	NA	NA
ASV_00058	-0.355914492515056	0.15795160743094702	species	NA	NA	NA	NA	NA	NA	NA
ASV_00059	-0.08478573898752699	0.02706973150005675	species	NA	NA	NA	NA	NA	NA	NA
ASV_00060	-1.881474110060313	0.026960012007617072	species	NA	NA	NA	NA	NA	NA	NA
ASV_00061	0.3465156172151802	0.24401223725774687	species	NA	NA	NA	NA	NA	NA	NA
ASV_00063	0.5148659748020069	0.009736497724421594	species	NA	NA	NA	NA	NA	NA	NA
ASV_00064	0.026071388747307356	0.00746671825590302	species	NA	NA	NA	NA	NA	NA	NA
ASV_00065	0.20409014468846726	-0.13017742459805728	species	NA	NA	NA	NA	NA	NA	NA
ASV_00066	-0.1337664952549063	0.15091956261099065	species	NA	NA	NA	NA	NA	NA	NA
ASV_00067	0.6241270312819388	-6.985071809635129e-4	species	NA	NA	NA	NA	NA	NA	NA
ASV_00068	0.5590132882326029	-0.0031825760284686917	species	NA	NA	NA	NA	NA	NA	NA
ASV_00069	-0.84254187163677	-0.07174858922958514	species	NA	NA	NA	NA	NA	NA	NA
ASV_00070	0.6112587793397881	0.06840218315588024	species	NA	NA	NA	NA	NA	NA	NA
ASV_00071	-0.14153829714968566	0.020019510435746905	species	NA	NA	NA	NA	NA	NA	NA
ASV_00072	0.6302773829394612	0.0516282877203887	species	NA	NA	NA	NA	NA	NA	NA
ASV_00073	-0.9135020997420805	0.10178590209963677	species	NA	NA	NA	NA	NA	NA	NA
ASV_00074	-0.1480901981216126	0.017294464990738376	species	NA	NA	NA	NA	NA	NA	NA
ASV_00075	0.05849493112322426	0.07183252718190831	species	NA	NA	NA	NA	NA	NA	NA
ASV_00077	0.6372991705417956	-0.008186377069650716	species	NA	NA	NA	NA	NA	NA	NA
ASV_00079	0.4217913000796257	-0.0032059217281741434	species	NA	NA	NA	NA	NA	NA	NA
ASV_00080	0.35724490734130426	0.0350188530424732	species	NA	NA	NA	NA	NA	NA	NA
ASV_00082	0.6768528065327323	0.006820211180195052	species	NA	NA	NA	NA	NA	NA	NA
ASV_00083	0.6082159979934023	0.042235499610557364	species	NA	NA	NA	NA	NA	NA	NA
ASV_00084	-0.016733914784766966	0.14213994444023112	species	NA	NA	NA	NA	NA	NA	NA
ASV_00085	0.670615238808195	0.008290107988446422	species	NA	NA	NA	NA	NA	NA	NA
ASV_00086	0.5168375447427457	-0.08038864355502719	species	NA	NA	NA	NA	NA	NA	NA
ASV_00087	-0.15834963862884455	-0.0014055242432539556	species	NA	NA	NA	NA	NA	NA	NA
ASV_00088	0.4950684556831286	-0.08756434942913144	species	NA	NA	NA	NA	NA	NA	NA
ASV_00089	-1.796157572978649	-0.028230337989588423	species	NA	NA	NA	NA	NA	NA	NA
ASV_00091	0.7335740855650275	-0.030180311413977545	species	NA	NA	NA	NA	NA	NA	NA
ASV_00092	0.1478187268811323	-0.05344524580299802	species	NA	NA	NA	NA	NA	NA	NA
ASV_00093	0.4683566339037725	0.0748313105270052	species	NA	NA	NA	NA	NA	NA	NA
ASV_00094	-0.10378713184952816	0.10674102958303668	species	NA	NA	NA	NA	NA	NA	NA
ASV_00095	-1.4852240351741137	0.02364229809360281	species	NA	NA	NA	NA	NA	NA	NA
ASV_00096	0.48920281293220746	0.024705812403534384	species	NA	NA	NA	NA	NA	NA	NA
ASV_00097	-0.6203086311848358	0.13050550962299834	species	NA	NA	NA	NA	NA	NA	NA
ASV_00098	0.6507222979939746	0.041176516002109795	species	NA	NA	NA	NA	NA	NA	NA
ASV_00099	0.2787065729776672	0.11647402276806192	species	NA	NA	NA	NA	NA	NA	NA
ASV_00100	0.619973862917466	0.03643752850531838	species	NA	NA	NA	NA	NA	NA	NA
ASV_00101	-0.6161025922152947	0.043045893558260453	species	NA	NA	NA	NA	NA	NA	NA
ASV_00102	0.6076203661999144	-0.033261814252319465	species	NA	NA	NA	NA	NA	NA	NA
ASV_00103	0.4374168098799247	0.009012423873083427	species	NA	NA	NA	NA	NA	NA	NA
ASV_00104	-0.061647467287227496	0.05921900208107006	species	NA	NA	NA	NA	NA	NA	NA
ASV_00105	-1.6221128420904762	-0.24886126435088407	species	NA	NA	NA	NA	NA	NA	NA
ASV_00107	-0.05608085069297273	0.06555182936245017	species	NA	NA	NA	NA	NA	NA	NA
ASV_00108	0.1374682515254929	0.30240844904275693	species	NA	NA	NA	NA	NA	NA	NA
ASV_00109	0.565619881865631	0.05020478592269214	species	NA	NA	NA	NA	NA	NA	NA
ASV_00110	0.6346629102700104	-0.022998667988526865	species	NA	NA	NA	NA	NA	NA	NA
ASV_00111	-1.4012458970399497	-0.2730859748162647	species	NA	NA	NA	NA	NA	NA	NA
ASV_00112	-1.7694818144305111	0.13580892869105918	species	NA	NA	NA	NA	NA	NA	NA
ASV_00113	0.6533467578731055	-0.013086734035618273	species	NA	NA	NA	NA	NA	NA	NA
ASV_00114	0.3423026189040695	0.09998033657333148	species	NA	NA	NA	NA	NA	NA	NA
ASV_00115	-0.007960354030909696	0.11699700001934216	species	NA	NA	NA	NA	NA	NA	NA
ASV_00116	0.4748826496338837	-0.06323422225128893	species	NA	NA	NA	NA	NA	NA	NA
ASV_00117	0.25961649475446835	-0.01822926406006526	species	NA	NA	NA	NA	NA	NA	NA
ASV_00118	0.09423340276699622	0.09114246960025561	species	NA	NA	NA	NA	NA	NA	NA
ASV_00119	0.44347028385738574	0.06316400875679273	species	NA	NA	NA	NA	NA	NA	NA
ASV_00120	0.47331019514464717	0.0074977746366267	species	NA	NA	NA	NA	NA	NA	NA
ASV_00121	-0.026908588313784045	0.10499683610030774	species	NA	NA	NA	NA	NA	NA	NA
ASV_00122	-0.41536272581912365	0.07628754406372076	species	NA	NA	NA	NA	NA	NA	NA
ASV_00123	0.698856620912283	0.03225426487344612	species	NA	NA	NA	NA	NA	NA	NA
ASV_00124	-0.9331225491451786	-0.024401748402626048	species	NA	NA	NA	NA	NA	NA	NA
ASV_00125	0.5009678996957647	0.05777371897002173	species	NA	NA	NA	NA	NA	NA	NA
ASV_00126	0.718651716138101	0.007773553277230785	species	NA	NA	NA	NA	NA	NA	NA
ASV_00128	0.6470481932414477	0.11759237972260887	species	NA	NA	NA	NA	NA	NA	NA
ASV_00129	0.6460435554338411	0.07350648155288407	species	NA	NA	NA	NA	NA	NA	NA
ASV_00130	0.5561533417413447	-0.016869972455769842	species	NA	NA	NA	NA	NA	NA	NA
ASV_00131	-1.2564307887900674	0.25301779379626144	species	NA	NA	NA	NA	NA	NA	NA
ASV_00132	0.37574402908665844	0.0942642019571571	species	NA	NA	NA	NA	NA	NA	NA
ASV_00133	0.364955419931141	0.01115907727755158	species	NA	NA	NA	NA	NA	NA	NA
ASV_00134	0.49769663636608863	0.06001483100557954	species	NA	NA	NA	NA	NA	NA	NA
ASV_00136	0.690620762707638	0.03500950217395659	species	NA	NA	NA	NA	NA	NA	NA
ASV_00138	0.5968430159448682	0.1558083789246994	species	NA	NA	NA	NA	NA	NA	NA
ASV_00140	0.19771934713631478	0.045952123260950224	species	NA	NA	NA	NA	NA	NA	NA
ASV_00141	0.6528726693890758	0.018193990788562604	species	NA	NA	NA	NA	NA	NA	NA
ASV_00142	0.549349129156507	0.3976977375365331	species	NA	NA	NA	NA	NA	NA	NA
ASV_00143	0.12309273444748052	0.061032437285112186	species	NA	NA	NA	NA	NA	NA	NA
ASV_00145	0.5646923013825893	0.08001857327642346	species	NA	NA	NA	NA	NA	NA	NA
ASV_00146	0.47883784565936305	0.10019741770292784	species	NA	NA	NA	NA	NA	NA	NA
ASV_00147	-0.2237753845833948	0.155654879983933	species	NA	NA	NA	NA	NA	NA	NA
ASV_00149	0.4985105721290422	-0.06165664439313618	species	NA	NA	NA	NA	NA	NA	NA
ASV_00150	0.5864650234692946	-0.03510898751861824	species	NA	NA	NA	NA	NA	NA	NA
ASV_00151	-0.06262874353413349	0.11054989563060082	species	NA	NA	NA	NA	NA	NA	NA
ASV_00153	0.5752400475069296	-0.02449179738033406	species	NA	NA	NA	NA	NA	NA	NA
ASV_00154	-0.26019204626502207	0.1204296808466386	species	NA	NA	NA	NA	NA	NA	NA
ASV_00155	0.6479568226287661	-0.002600851681725173	species	NA	NA	NA	NA	NA	NA	NA
ASV_00156	0.49908311627042207	0.06105462920587066	species	NA	NA	NA	NA	NA	NA	NA
ASV_00158	-0.023194494687601777	-0.0775277308172104	species	NA	NA	NA	NA	NA	NA	NA
ASV_00159	0.6822233897485029	7.029239550502855e-4	species	NA	NA	NA	NA	NA	NA	NA
ASV_00161	0.5498085979225827	-0.022956460111795775	species	NA	NA	NA	NA	NA	NA	NA
ASV_00163	0.552179273411782	-0.008288789030234651	species	NA	NA	NA	NA	NA	NA	NA
ASV_00164	-0.6425863452961743	0.155649103263628	species	NA	NA	NA	NA	NA	NA	NA
ASV_00165	-1.1662580741646258	0.15222372842184545	species	NA	NA	NA	NA	NA	NA	NA
ASV_00167	0.5446937183878903	-0.00926905035128307	species	NA	NA	NA	NA	NA	NA	NA
ASV_00168	0.08910331297194286	-0.09418811866120097	species	NA	NA	NA	NA	NA	NA	NA
ASV_00171	0.5908411046799098	0.014090315034376756	species	NA	NA	NA	NA	NA	NA	NA
ASV_00172	0.6892603659314896	0.002216017896594936	species	NA	NA	NA	NA	NA	NA	NA
ASV_00173	0.11916570566126351	0.1269611077761382	species	NA	NA	NA	NA	NA	NA	NA
ASV_00175	0.6040497111145544	-0.061366179251615076	species	NA	NA	NA	NA	NA	NA	NA
ASV_00176	-0.6918710715936844	-0.15506427992101146	species	NA	NA	NA	NA	NA	NA	NA
ASV_00177	0.5464057993911163	0.15860198100409748	species	NA	NA	NA	NA	NA	NA	NA
ASV_00178	0.5009552290957905	0.04586023369862732	species	NA	NA	NA	NA	NA	NA	NA
ASV_00180	0.5694234777153825	-0.017700246572755186	species	NA	NA	NA	NA	NA	NA	NA
ASV_00181	0.3446952658994498	0.08722103789557109	species	NA	NA	NA	NA	NA	NA	NA
ASV_00182	-0.3286225001019558	-0.08015688366612402	species	NA	NA	NA	NA	NA	NA	NA
ASV_00183	0.32875236463223906	0.46588688506718234	species	NA	NA	NA	NA	NA	NA	NA
ASV_00185	0.6061160445594664	0.006970742521956848	species	NA	NA	NA	NA	NA	NA	NA
ASV_00187	-0.3885560243120047	0.09268640876735522	species	NA	NA	NA	NA	NA	NA	NA
ASV_00188	0.4892605693695551	-0.19152627529814056	species	NA	NA	NA	NA	NA	NA	NA
ASV_00190	0.11176820116150038	0.0025080071033931643	species	NA	NA	NA	NA	NA	NA	NA
ASV_00191	0.2529104008827394	-0.2352928642327077	species	NA	NA	NA	NA	NA	NA	NA
ASV_00192	0.5536094965674421	0.06217400033880963	species	NA	NA	NA	NA	NA	NA	NA
ASV_00195	0.3541078306386457	0.14885256874449687	species	NA	NA	NA	NA	NA	NA	NA
ASV_00196	0.7096790358115632	-0.019649436509734552	species	NA	NA	NA	NA	NA	NA	NA
ASV_00197	0.7685286491459995	-0.0372716785002617	species	NA	NA	NA	NA	NA	NA	NA
ASV_00199	-0.5263778713555798	0.09239546251842685	species	NA	NA	NA	NA	NA	NA	NA
ASV_00200	-2.070029112521596	0.11202265320716008	species	NA	NA	NA	NA	NA	NA	NA
ASV_00201	0.4753701254798356	-0.04896693115985509	species	NA	NA	NA	NA	NA	NA	NA
ASV_00202	-0.24021242752406222	0.18011295802128552	species	NA	NA	NA	NA	NA	NA	NA
ASV_00203	0.7425240407160696	0.7128024444297522	species	NA	NA	NA	NA	NA	NA	NA
ASV_00205	0.7072556719278096	-0.028670348784484927	species	NA	NA	NA	NA	NA	NA	NA
ASV_00206	0.7500978936728477	-0.017054923507789484	species	NA	NA	NA	NA	NA	NA	NA
ASV_00207	0.442832944959391	0.040164501492763544	species	NA	NA	NA	NA	NA	NA	NA
ASV_00208	0.5984242617868839	-0.135653599984912	species	NA	NA	NA	NA	NA	NA	NA
ASV_00209	0.46159806635520634	-0.011788688715801883	species	NA	NA	NA	NA	NA	NA	NA
ASV_00210	0.7054854276074086	-0.01929152978017744	species	NA	NA	NA	NA	NA	NA	NA
ASV_00211	0.43882876615626415	0.054781800623780394	species	NA	NA	NA	NA	NA	NA	NA
ASV_00215	-0.9963907608889446	0.10997029840331851	species	NA	NA	NA	NA	NA	NA	NA
ASV_00216	0.6972753985232636	-0.008519417934581757	species	NA	NA	NA	NA	NA	NA	NA
ASV_00217	0.5550501439417839	0.0383160702364138	species	NA	NA	NA	NA	NA	NA	NA
