Source,Target,Type,Weight,estimate,padj_01
1,95,Undirected,0.7526737802859003,-0.7526737802859003,0.00472787750582091
2,96,Undirected,0.9428571428571428,-0.9428571428571428,0.0048046647230320675
3,97,Undirected,0.7783791658787675,-0.7783791658787675,0.007998255629211424
4,98,Undirected,0.8469257208241591,-0.8469257208241591,0.001988368670679032
5,99,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
5,100,Undirected,0.719759493476653,0.719759493476653,0.008308624082692086
5,101,Undirected,0.7447222504758433,0.7447222504758433,0.005457894165269318
5,102,Undirected,0.7738454669748986,0.7738454669748986,0.0031416885202035848
5,97,Undirected,0.8193464903987028,0.8193464903987028,0.003723673539501636
5,103,Undirected,0.719759493476653,0.719759493476653,0.008308624082692086
5,104,Undirected,0.7783791658787675,0.7783791658787675,0.007998255629211455
5,105,Undirected,0.7447222504758433,0.7447222504758433,0.005457894165269318
5,106,Undirected,0.719759493476653,0.719759493476653,0.008308624082692086
5,107,Undirected,0.7738454669748986,0.7738454669748986,0.0031416885202035848
5,108,Undirected,0.719759493476653,0.719759493476653,0.008308624082692086
5,109,Undirected,0.815450061973549,0.815450061973549,0.0012255896664540565
5,110,Undirected,0.7791632330139235,0.7791632330139235,0.004703873035808535
5,111,Undirected,0.8193464903987028,0.8193464903987028,0.003723673539501636
5,112,Undirected,0.7475755343782238,0.7475755343782238,0.008169625019664957
6,99,Undirected,0.762997052526746,-0.762997052526746,0.006302959844269844
6,110,Undirected,0.762997052526746,-0.762997052526746,0.006302959844269844
7,113,Undirected,0.7552447552447553,-0.7552447552447553,0.004508435484294213
7,102,Undirected,0.7552447552447553,-0.7552447552447553,0.004508435484294213
8,114,Undirected,0.9245067028843874,-0.9245067028843874,1.2963268591554005e-4
9,115,Undirected,0.7526737802859003,0.7526737802859003,0.00472787750582091
10,116,Undirected,0.8268688657895648,-0.8268688657895648,0.005975752038926361
11,104,Undirected,0.7818181818181817,-0.7818181818181817,0.007547007781067878
12,98,Undirected,0.812776759390954,0.812776759390954,0.004259472986524341
13,100,Undirected,0.7225343193980591,-0.7225343193980591,0.007946278698666154
13,117,Undirected,0.7225343193980591,-0.7225343193980591,0.007946278698666154
13,118,Undirected,0.7367714488443263,-0.7367714488443263,0.00626974786455641
14,97,Undirected,0.8424242424242423,-0.8424242424242423,0.0022200312259168533
14,104,Undirected,0.7818181818181817,-0.7818181818181817,0.007547007781067878
15,119,Undirected,0.7342657342657344,-0.7342657342657344,0.006543490146837897
16,111,Undirected,0.7988628281387352,-0.7988628281387352,0.005572942174416214
17,120,Undirected,0.9428571428571428,-0.9428571428571428,0.0048046647230320675
18,121,Undirected,0.7902097902097903,-0.7902097902097903,0.0022231354099909034
