Source,Target,Type,Weight,estimate,padj_01
28,170,Undirected,0.8199778267512093,0.8199778267512093,0.0019976327483902257
29,168,Undirected,0.7545454545454546,0.7545454545454546,0.007282041008429129
30,170,Undirected,0.7791632330139235,0.7791632330139235,0.004703873035808535
30,174,Undirected,0.8739695897586162,0.8739695897586162,9.454497241255438e-4
30,171,Undirected,0.8528678631638892,0.8528678631638892,8.472393944939802e-4
31,168,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
32,168,Undirected,0.8545454545454546,0.8545454545454546,8.066741521648989e-4
33,174,Undirected,0.7939393939393938,0.7939393939393938,0.0060999233136969115
33,171,Undirected,0.8272727272727273,0.8272727272727273,0.001676973896452378
34,187,Undirected,0.7791632330139235,-0.7791632330139235,0.004703873035808517
34,183,Undirected,0.8107509316496231,-0.8107509316496231,0.002466275584139624
34,178,Undirected,0.7581047672567904,-0.7581047672567904,0.00685706500360498
34,188,Undirected,0.8212801645281895,-0.8212801645281895,0.0019372851843300098
34,172,Undirected,0.7686340001353569,-0.7686340001353569,0.005706079427219681
34,180,Undirected,0.8633970960424556,-0.8633970960424556,6.163160723566322e-4
34,175,Undirected,0.7475755343782238,-0.7475755343782238,0.008169625019664957
35,174,Undirected,0.806060606060606,0.806060606060606,0.0048620611019646025
35,171,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
36,168,Undirected,0.8090909090909091,0.8090909090909091,0.002558580199713915
36,189,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
37,183,Undirected,0.7881337393836095,-0.7881337393836095,0.003957999927098323
37,176,Undirected,0.7435223956449146,-0.7435223956449146,0.0087207055264508955
37,178,Undirected,0.8178746352094061,-0.8178746352094061,0.0020980396786042443
37,188,Undirected,0.8079610032674739,-0.8079610032674739,0.0026228622219802732
37,169,Undirected,0.8377018990932704,-0.8377018990932704,0.001287441335113488
37,179,Undirected,0.7683064754997451,-0.7683064754997451,0.005739574602905561
37,170,Undirected,0.8277882671513382,-0.8277882671513382,0.0016558728170318496
37,182,Undirected,0.8674427949190671,-0.8674427949190671,5.416228626821755e-4
37,180,Undirected,0.7881337393836095,-0.7881337393836095,0.003957999927098323
37,190,Undirected,0.8079610032674739,-0.8079610032674739,0.0026228622219802732
37,184,Undirected,0.8178746352094061,-0.8178746352094061,0.0020980396786042443
37,175,Undirected,0.8277882671513382,-0.8277882671513382,0.0016558728170318496
37,171,Undirected,0.8674427949190671,-0.8674427949190671,5.416228626821755e-4
37,177,Undirected,0.8674427949190671,-0.8674427949190671,5.416228626821755e-4
37,167,Undirected,0.8525723470061687,-0.8525723470061687,8.545413681078617e-4
37,185,Undirected,0.8277882671513382,-0.8277882671513382,0.0016558728170318496
37,191,Undirected,0.7881337393836095,-0.7881337393836095,0.003957999927098323
37,186,Undirected,0.7583928435578129,-0.7583928435578129,0.006823483426977318
38,170,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
38,174,Undirected,0.8193464903987028,0.8193464903987028,0.003723673539501636
38,171,Undirected,0.8212801645281895,0.8212801645281895,0.0019372851843300098
39,172,Undirected,0.8454545454545456,0.8454545454545456,0.001045182145858685
40,172,Undirected,0.7636363636363637,0.7636363636363637,0.006233059747904751
40,173,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
41,176,Undirected,0.7454545454545454,0.7454545454545454,0.008454728885061592
42,172,Undirected,0.8454545454545456,0.8454545454545456,0.001045182145858685
43,174,Undirected,0.806060606060606,0.806060606060606,0.0048620611019646025
44,168,Undirected,0.8181818181818182,0.8181818181818182,0.0020831448404786904
44,192,Undirected,0.8181818181818181,0.8181818181818181,0.003814920082550725
45,169,Undirected,0.7746829608553244,-0.7746829608553244,0.00511294545859122
45,182,Undirected,0.7862453931068965,-0.7862453931068965,0.004107170978877634
45,193,Undirected,0.7978634243562576,-0.7978634243562576,0.005677181810793317
45,171,Undirected,0.7862453931068965,-0.7862453931068965,0.004107170978877634
45,177,Undirected,0.7862453931068965,-0.7862453931068965,0.004107170978877634
46,168,Undirected,0.8636363636363636,0.8636363636363636,0.00061169385009317105
47,187,Undirected,0.9082951062292476,-0.9082951062292476,1.0968766448979027e-4
47,183,Undirected,0.8348975218874901,-0.8348975218874901,0.0013846867783018212
47,188,Undirected,0.8532469179729295,-0.8532469179729295,8.379421757788765e-4
47,179,Undirected,0.752325239503013,-0.752325239503013,0.007556702096497201
47,182,Undirected,0.752325239503013,-0.752325239503013,0.007556702096497201
47,180,Undirected,0.8532469179729295,-0.8532469179729295,8.379421757788765e-4
47,191,Undirected,0.752325239503013,-0.752325239503013,0.007556702096497201
48,169,Undirected,0.7862453931068965,0.7862453931068965,0.0041071709788776155
49,170,Undirected,0.7791632330139235,0.7791632330139235,0.004703873035808535
49,174,Undirected,0.8739695897586162,0.8739695897586162,9.454497241255438e-4
49,171,Undirected,0.8528678631638892,0.8528678631638892,8.472393944939802e-4
50,172,Undirected,0.8363636363636363,0.8363636363636363,0.0013331850799508619
51,168,Undirected,0.8363636363636363,0.8363636363636363,0.0013331850799508619
52,176,Undirected,0.7454545454545454,0.7454545454545454,0.008454728885061592
53,168,Undirected,0.7727272727272727,0.7727272727272727,0.005299487178643858
54,170,Undirected,0.7706746355884525,0.7706746355884525,0.005500615592512625
55,176,Undirected,0.7683064754997451,0.7683064754997451,0.005739574602905561
55,169,Undirected,0.7683064754997451,0.7683064754997451,0.005739574602905561
55,170,Undirected,0.8079610032674739,0.8079610032674739,0.002622862221980278
55,171,Undirected,0.8377018990932704,0.8377018990932704,0.0012874413351134915
56,172,Undirected,0.7614999375457329,0.7614999375457329,0.0064688985529099
57,174,Undirected,0.7822749024406355,0.7822749024406355,0.007488468496491263
58,194,Undirected,0.9746794344808964,-0.9746794344808964,0.0048182304681985404
59,178,Undirected,0.7475755343782238,-0.7475755343782238,0.008169625019664957
59,172,Undirected,0.8212801645281895,-0.8212801645281895,0.0019372851843300098
59,179,Undirected,0.7581047672567904,-0.7581047672567904,0.00685706500360498
59,180,Undirected,0.78969246589249,-0.78969246589249,0.003837918816382701
59,195,Undirected,0.7475755343782238,-0.7475755343782238,0.008169625019664957
60,196,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
61,168,Undirected,0.7727272727272727,0.7727272727272727,0.005299487178643858
61,174,Undirected,0.8424242424242423,0.8424242424242423,0.0022200312259168407
