taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Phycisphaerae; Phycisphaera	serine	76	113	Undirected	1	-0.5
Phycisphaerae; Phycisphaera	threonine	76	114	Undirected	1	-0.5
Phycisphaerae; Phycisphaera	isoleucine	76	117	Undirected	1	-0.5
Phycisphaerae; Phycisphaera	leucine	76	119	Undirected	1	-0.5
Phycisphaerae; SM1A02	asparagine	77	98	Undirected	1	0.5
Phycisphaerae; SM1A02	uridine	77	126	Undirected	1	0.5
Phycisphaerae; SM1A02	arginine	77	143	Undirected	1	0.5
Planctomycetota; OM190	pantothenic acid	78	120	Undirected	1	-0.5
Planctomycetota; OM190	pantothenic acid	78	121	Undirected	4	-0.5
Planctomycetota; OM190	DHPS	79	139	Undirected	1	0.5
Proteobacteria; Alphaproteobacteria	5'UMP	80	150	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	pantothenic acid	81	120	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	pantothenic acid	81	121	Undirected	4	-0.5
Rhodothermia; Balneola	homoserine betaine	82	90	Undirected	1	-0.5
Rhodothermia; Balneola	homoserine betaine	82	91	Undirected	2	-0.5
Verrucomicrobiae; A714019	uridine	83	125	Undirected	1	-0.5
Verrucomicrobiae; A714019	sarcosine	83	145	Undirected	1	-0.5
Verrucomicrobiae; DEV007	asparagine	84	97	Undirected	1	-0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	85	92	Undirected	4	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	85	93	Undirected	1	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	85	94	Undirected	2	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	85	95	Undirected	3	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	85	96	Undirected	8	0.5
Verrucomicrobiae; Lentimonas	ciliatine	85	130	Undirected	2	0.5
Verrucomicrobiae; Lentimonas	ciliatine	85	131	Undirected	3	0.5
Verrucomicrobiae; Lentimonas	ciliatine	85	132	Undirected	5	0.5
Verrucomicrobiae; Lentimonas	ciliatine	85	133	Undirected	1	0.5
Verrucomicrobiae; Lentimonas	ciliatine	85	134	Undirected	4	0.5
Verrucomicrobiae; Rubritalea	homoserine betaine	86	92	Undirected	4	0.5
Verrucomicrobiae; Rubritalea	homoserine betaine	86	93	Undirected	1	0.5
Verrucomicrobiae; Rubritalea	homoserine betaine	86	94	Undirected	2	0.5
Verrucomicrobiae; Rubritalea	homoserine betaine	86	95	Undirected	3	0.5
Verrucomicrobiae; Rubritalea	homoserine betaine	86	96	Undirected	8	0.5
Verrucomicrobiae; Rubritalea	5'UMP	86	150	Undirected	1	0.5
