taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	2	387	Undirected	10	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	381	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	382	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	383	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	384	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	385	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	386	Undirected	7	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	3	387	Undirected	10	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	381	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	382	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	383	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	384	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	385	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	386	Undirected	7	-0.5
Acidimicrobia; Candidatus Actinomarina	pantothenic acid	4	387	Undirected	10	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	1	400	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	1	401	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	1	402	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	1	403	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	2	400	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	2	401	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	2	402	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	2	403	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	3	400	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	3	401	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	3	402	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	3	403	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	4	400	Undirected	3	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	4	401	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	4	402	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	cysteate	4	403	Undirected	8	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	1	408	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	1	409	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	1	410	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	1	411	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	2	408	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	2	409	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	2	410	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	2	411	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	3	408	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	3	409	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	3	410	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	3	411	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	4	408	Undirected	2	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	4	409	Undirected	1	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	4	410	Undirected	5	-0.5
Acidimicrobia; Candidatus Actinomarina	taurine	4	411	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	1	416	Undirected	4	-0.5
Acidimicrobia; Candidatus Actinomarina	ciliatine	1	417	Undirected	1	-0.5
