taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Gammaproteobacteria; OM60(NOR5) clade	asparagine	80	128	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	asparagine	80	129	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	asparagine	81	128	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	asparagine	81	129	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	tryptophan	80	137	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	tryptophan	80	138	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	tryptophan	81	137	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	tryptophan	81	138	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	aspartate	80	142	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	aspartate	81	142	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	proline	80	144	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	proline	81	144	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	lysine 2	80	148	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	lysine 2	81	148	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	phenylalanine	80	150	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	phenylalanine	81	150	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	citrulline	80	152	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	citrulline	81	152	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ornithine 2	80	154	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ornithine 2	80	155	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ornithine 2	81	154	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ornithine 2	81	155	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	serine	80	157	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	serine	80	158	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	serine	81	157	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	serine	81	158	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	threonine	80	160	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	threonine	81	160	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	valine	80	162	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	valine	81	162	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	isoleucine	80	164	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	isoleucine	80	165	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	isoleucine	81	164	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	isoleucine	81	165	Undirected	2	-0.5
Gammaproteobacteria; OM60(NOR5) clade	leucine	80	167	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	leucine	81	167	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	taurine	80	180	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	taurine	81	180	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ciliatine	80	182	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	ciliatine	81	182	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	glutamic acid	80	192	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	glutamic acid	81	192	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	arginine	80	195	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	arginine	81	195	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	5'UMP	80	202	Undirected	1	-0.5
Gammaproteobacteria; OM60(NOR5) clade	5'UMP	81	202	Undirected	1	-0.5
Gammaproteobacteria; Photobacterium	isethionate	82	193	Undirected	1	-0.5
Gammaproteobacteria; Pseudomonas	putrescine 2	83	118	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	spermidine 3	83	120	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	asparagine	83	130	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	kynurenine	83	136	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	aspartate	83	143	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	cysteine 2	83	176	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	uridine	83	178	Undirected	1	0.5
Gammaproteobacteria; Pseudomonas	taurine	83	181	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	84	116	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	84	117	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	85	116	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	85	117	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	86	116	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	putrescine 2	86	117	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	homoserine betaine	87	123	Undirected	5	0.5
Gammaproteobacteria; SAR86 clade	homoserine betaine	87	124	Undirected	1	0.5
Gammaproteobacteria; SAR86 clade	homoserine betaine	87	125	Undirected	3	0.5
Gammaproteobacteria; SAR86 clade	homoserine betaine	87	126	Undirected	4	0.5
Gammaproteobacteria; SAR86 clade	homoserine betaine	87	127	Undirected	9	0.5
Gammaproteobacteria; SAR86 clade	kynurenine	84	132	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	84	133	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	84	134	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	84	135	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	85	132	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	85	133	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	85	134	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	85	135	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	86	132	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	86	133	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	86	134	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	kynurenine	86	135	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	84	137	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	84	138	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	85	137	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	85	138	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	86	137	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	tryptophan	86	138	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	histidine	84	140	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	histidine	85	140	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	histidine	86	140	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	proline	84	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	proline	85	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	proline	86	144	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	lysine 2	84	148	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	lysine 2	85	148	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	lysine 2	86	148	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	phenylalanine	84	150	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	phenylalanine	85	150	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	phenylalanine	86	150	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	84	164	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	84	165	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	85	164	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	85	165	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	86	164	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	isoleucine	86	165	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	leucine	84	167	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	leucine	85	167	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	leucine	86	167	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	84	170	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	84	171	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	84	172	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	84	173	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	85	170	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	85	171	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	85	172	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	85	173	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	86	170	Undirected	2	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	86	171	Undirected	5	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	86	172	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	pantothenic acid	86	173	Undirected	3	-0.5
Gammaproteobacteria; SAR86 clade	5'AMP	84	187	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	5'AMP	85	187	Undirected	1	-0.5
Gammaproteobacteria; SAR86 clade	5'AMP	86	187	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	pantothenic acid	88	170	Undirected	2	-0.5
Gammaproteobacteria; SAR92 clade	pantothenic acid	88	171	Undirected	5	-0.5
Gammaproteobacteria; SAR92 clade	pantothenic acid	88	172	Undirected	1	-0.5
Gammaproteobacteria; SAR92 clade	pantothenic acid	88	173	Undirected	3	-0.5
Gammaproteobacteria; Stenotrophomonas	putrescine 2	89	118	Undirected	1	0.5
Gammaproteobacteria; Vibrionaceae	homoserine betaine	90	121	Undirected	1	-0.5
Gammaproteobacteria; Vibrionaceae	homoserine betaine	90	122	Undirected	4	-0.5
Gammaproteobacteria; Vibrionaceae	ciliatine	90	182	Undirected	1	-0.5
Kiritimatiellae; R76-B128	putrescine 2	91	116	Undirected	2	-0.5
Kiritimatiellae; R76-B128	putrescine 2	91	117	Undirected	1	-0.5
Kiritimatiellae; R76-B128	pantothenic acid	91	170	Undirected	2	-0.5
Kiritimatiellae; R76-B128	pantothenic acid	91	171	Undirected	5	-0.5
Kiritimatiellae; R76-B128	pantothenic acid	91	172	Undirected	1	-0.5
Kiritimatiellae; R76-B128	pantothenic acid	91	173	Undirected	3	-0.5
Leptospirae; Turneriella	ciliatine	92	183	Undirected	2	0.5
Leptospirae; Turneriella	ciliatine	92	184	Undirected	1	0.5
Myxococcia; P3OB-42	homoserine betaine	93	123	Undirected	5	0.5
Myxococcia; P3OB-42	homoserine betaine	93	124	Undirected	1	0.5
Myxococcia; P3OB-42	homoserine betaine	93	125	Undirected	3	0.5
Myxococcia; P3OB-42	homoserine betaine	93	126	Undirected	4	0.5
Myxococcia; P3OB-42	homoserine betaine	93	127	Undirected	9	0.5
Oligoflexia; Oligoflexaceae	asparagine	94	130	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	kynurenine	94	136	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	tryptophan	94	139	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	histidine	94	141	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	aspartate	94	143	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	proline	94	145	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	alanine	94	147	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	lysine 2	94	149	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	phenylalanine	94	151	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	ornithine 2	94	156	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	serine	94	159	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	threonine	94	161	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	valine	94	163	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	isoleucine	94	166	Undirected	1	0.5
Oligoflexia; Oligoflexaceae	leucine	94	168	Undirected	1	0.5
Oligoflexia; Pseudobacteriovorax	pantothenic acid	95	174	Undirected	1	0.5
Phycisphaerae; SM1A02	arginine	96	196	Undirected	1	0.5
Planctomycetota; OM190	homoserine betaine	97	121	Undirected	1	-0.5
Planctomycetota; OM190	homoserine betaine	97	122	Undirected	4	-0.5
Planctomycetota; OM190	pantothenic acid	98	174	Undirected	1	0.5
Polyangia; Nannocystaceae	DHPS	99	189	Undirected	1	0.5
Polyangia; Nannocystaceae	glutamine	99	191	Undirected	1	0.5
Proteobacteria; Alphaproteobacteria	5'UMP	100	202	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	ciliatine	101	182	Undirected	1	-0.5
Proteobacteria; Gammaproteobacteria	ciliatine	102	183	Undirected	2	0.5
Proteobacteria; Gammaproteobacteria	ciliatine	102	184	Undirected	1	0.5
Proteobacteria; Gammaproteobacteria	sn-glycerol 3-phosphate	101	204	Undirected	1	-0.5
Rhodothermia; Balneola	homoserine betaine	103	121	Undirected	1	-0.5
Rhodothermia; Balneola	homoserine betaine	103	122	Undirected	4	-0.5
Rhodothermia; Balneola	pantothenic acid	104	174	Undirected	1	0.5
Rhodothermia; Balneola	sn-glycerol 3-phosphate	103	204	Undirected	1	-0.5
Thermoplasmata; Marine Group II	pantothenic acid	105	170	Undirected	2	-0.5
Thermoplasmata; Marine Group II	pantothenic acid	105	171	Undirected	5	-0.5
Thermoplasmata; Marine Group II	pantothenic acid	105	172	Undirected	1	-0.5
Thermoplasmata; Marine Group II	pantothenic acid	105	173	Undirected	3	-0.5
Thermoplasmata; Marine Group II	uridine	106	178	Undirected	1	0.5
Thermoplasmata; Marine Group III	homoserine betaine	107	123	Undirected	5	0.5
Thermoplasmata; Marine Group III	homoserine betaine	107	124	Undirected	1	0.5
Thermoplasmata; Marine Group III	homoserine betaine	107	125	Undirected	3	0.5
Thermoplasmata; Marine Group III	homoserine betaine	107	126	Undirected	4	0.5
Thermoplasmata; Marine Group III	homoserine betaine	107	127	Undirected	9	0.5
Verrucomicrobiae; A714019	sarcosine	108	199	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	asparagine	109	128	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	asparagine	109	129	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	kynurenine	109	132	Undirected	3	-0.5
Verrucomicrobiae; Coraliomargarita	kynurenine	109	133	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	kynurenine	109	134	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	kynurenine	109	135	Undirected	5	-0.5
Verrucomicrobiae; Coraliomargarita	aspartate	109	142	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	proline	109	144	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	ornithine 2	109	154	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	ornithine 2	109	155	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	serine	109	157	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	serine	109	158	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	threonine	109	160	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	valine	109	162	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	isoleucine	109	164	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	isoleucine	109	165	Undirected	2	-0.5
Verrucomicrobiae; Coraliomargarita	leucine	109	167	Undirected	1	-0.5
Verrucomicrobiae; Coraliomargarita	glutamic acid	109	192	Undirected	1	-0.5
Verrucomicrobiae; DEV007	histidine	110	140	Undirected	1	-0.5
Verrucomicrobiae; Lentimonas	putrescine 2	111	116	Undirected	2	-0.5
Verrucomicrobiae; Lentimonas	putrescine 2	111	117	Undirected	1	-0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	112	123	Undirected	5	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	112	124	Undirected	1	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	112	125	Undirected	3	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	112	126	Undirected	4	0.5
Verrucomicrobiae; Lentimonas	homoserine betaine	112	127	Undirected	9	0.5
Verrucomicrobiae; Lentimonas	pantothenic acid	111	170	Undirected	2	-0.5
Verrucomicrobiae; Lentimonas	pantothenic acid	111	171	Undirected	5	-0.5
Verrucomicrobiae; Lentimonas	pantothenic acid	111	172	Undirected	1	-0.5
Verrucomicrobiae; Lentimonas	pantothenic acid	111	173	Undirected	3	-0.5
Verrucomicrobiae; Lentimonas	ciliatine	112	183	Undirected	2	0.5
Verrucomicrobiae; Lentimonas	ciliatine	112	184	Undirected	1	0.5
Verrucomicrobiae; MB11C04 marine group	putrescine 2	113	116	Undirected	2	-0.5
Verrucomicrobiae; MB11C04 marine group	putrescine 2	113	117	Undirected	1	-0.5
Verrucomicrobiae; MB11C04 marine group	spermidine 3	113	119	Undirected	1	-0.5
Verrucomicrobiae; MB11C04 marine group	citrulline	113	152	Undirected	1	-0.5
Verrucomicrobiae; Pelagicoccus	kynurenine	114	132	Undirected	3	-0.5
Verrucomicrobiae; Pelagicoccus	kynurenine	114	133	Undirected	1	-0.5
Verrucomicrobiae; Pelagicoccus	kynurenine	114	134	Undirected	2	-0.5
Verrucomicrobiae; Pelagicoccus	kynurenine	114	135	Undirected	5	-0.5
