Source,Target,Type,Weight
2,50,Undirected,0.30498295063730785
2,51,Undirected,0.26452067760458076
2,52,Undirected,0.2949129642469348
2,53,Undirected,0.2755796128102955
2,54,Undirected,0.30946665123977957
2,55,Undirected,0.2691812482965239
2,56,Undirected,0.2879650218954334
2,57,Undirected,0.2928934444146185
2,58,Undirected,0.25326332425999165
2,59,Undirected,0.2928932188134524
2,60,Undirected,0.29289775275465446
2,61,Undirected,0.28353760746381307
2,62,Undirected,0.2928932188134524
2,63,Undirected,0.278146070813024
2,64,Undirected,0.2935852751814918
2,65,Undirected,0.248253888078786
2,66,Undirected,0.2928932188134524
2,67,Undirected,0.257668141714668
2,68,Undirected,0.2924501779425903
2,69,Undirected,0.2885641800363352
2,70,Undirected,0.2899677926441592
2,71,Undirected,0.28790001336610216
2,72,Undirected,0.27761571545145247
2,73,Undirected,0.28698318998764927
2,74,Undirected,0.29195557100848013
2,75,Undirected,0.2759452597723404
2,76,Undirected,0.29289841907273906
2,77,Undirected,0.29112309112235846
2,78,Undirected,0.2885909660775503
2,79,Undirected,0.2928932188134524
2,80,Undirected,0.29270621751472814
2,81,Undirected,0.2933576503445049
2,82,Undirected,0.2927978156787645
2,83,Undirected,0.29225052033466703
2,84,Undirected,0.29336985101007595
2,85,Undirected,0.29273791681592354
2,86,Undirected,0.2870480811290682
2,87,Undirected,0.29363664688911373
2,88,Undirected,0.2926789035852958
2,89,Undirected,0.29509723257769427
2,90,Undirected,0.29031331043145236
2,91,Undirected,0.2800262527980333
2,92,Undirected,0.2926076397213444
2,93,Undirected,0.292887736981835
2,94,Undirected,0.2927404074061576
2,95,Undirected,0.2928288562763458
2,96,Undirected,0.29289300015848385
2,97,Undirected,0.29289246540767677
2,98,Undirected,0.2917502335858757
2,99,Undirected,0.2930288743171793
2,100,Undirected,0.2909413991692742
2,101,Undirected,0.2940059545181092
2,102,Undirected,0.29276357402161
2,103,Undirected,0.2948769535163127
2,104,Undirected,0.2928864808022804
2,105,Undirected,0.295465053454128
2,106,Undirected,0.2939662024257711
2,107,Undirected,0.2928696502989411
2,108,Undirected,0.2943739615795665
2,109,Undirected,0.29250685431409507
2,110,Undirected,0.29370051805416275
2,111,Undirected,0.2934788480635142
2,112,Undirected,0.2928915853571127
2,113,Undirected,0.29106755317156463
2,114,Undirected,0.29382326112822565
2,115,Undirected,0.2926640721852495
2,116,Undirected,0.2927179070938437
2,117,Undirected,0.2700042645640953
2,118,Undirected,0.294133051154986
2,119,Undirected,0.2927185466967043
2,120,Undirected,0.2928924650890933
2,121,Undirected,0.28952423396450866
2,122,Undirected,0.2945628814336464
3,4,Undirected,0.26031504962539953
3,5,Undirected,0.25697647501428555
3,6,Undirected,0.2621293102641721
3,7,Undirected,0.2611287429261693
3,8,Undirected,0.3474129117367383
3,9,Undirected,0.33074433428043337
3,10,Undirected,0.2910790131713965
3,11,Undirected,0.3415188328647517
3,12,Undirected,0.3526626723513877
3,13,Undirected,0.24635623057553335
3,14,Undirected,0.3401599319922508
3,15,Undirected,0.34085737926754445
3,16,Undirected,0.30138912731487244
3,17,Undirected,0.2771269403849348
3,18,Undirected,0.29234923172859895
3,19,Undirected,0.35133320083578623
3,20,Undirected,0.3381036897630382
3,21,Undirected,0.2928932188134524
3,22,Undirected,0.32156953226715723
3,23,Undirected,0.2928932188134524
3,24,Undirected,0.24301347025865772
3,25,Undirected,0.2474996906075453
3,26,Undirected,0.3222757632724911
3,27,Undirected,0.3292168793311917
3,28,Undirected,0.26114705117321524
3,29,Undirected,0.3142237352927808
3,30,Undirected,0.29254103771452467
3,31,Undirected,0.2582705262842634
3,32,Undirected,0.2915934780466869
3,33,Undirected,0.32590554316391784
3,34,Undirected,0.33195504849526314
3,35,Undirected,0.33173096076792574
3,36,Undirected,0.2928932188134524
3,37,Undirected,0.28299673629747324
3,38,Undirected,0.30243660283996276
3,39,Undirected,0.3324642472009708
3,40,Undirected,0.2519884778951087
3,41,Undirected,0.33615911199619364
3,42,Undirected,0.26740440288934675
3,43,Undirected,0.29238685824366806
3,44,Undirected,0.28142793469905125
3,45,Undirected,0.24392323042360797
3,46,Undirected,0.2588670888081487
3,47,Undirected,0.3210336871499293
3,48,Undirected,0.30623835712927117
3,49,Undirected,0.24886945081817147
3,50,Undirected,0.31489328931716287
3,51,Undirected,0.2706275932194262
3,52,Undirected,0.2951855070782672
3,53,Undirected,0.2802420653975912
3,54,Undirected,0.32865804760494177
3,55,Undirected,0.27274903743667567
3,56,Undirected,0.2862451008489173
3,57,Undirected,0.2928935186031423
3,58,Undirected,0.2519938549463687
3,59,Undirected,0.2928932188134524
3,60,Undirected,0.2928992437537711
3,61,Undirected,0.28247803060121457
3,62,Undirected,0.2928932188134524
3,63,Undirected,0.2712465761309366
3,64,Undirected,0.2938130028700914
3,65,Undirected,0.2464079335013516
3,66,Undirected,0.2928932188134524
3,67,Undirected,0.2514019669435734
3,68,Undirected,0.29237629655526487
3,69,Undirected,0.2879908439634501
3,70,Undirected,0.2899566902400533
3,71,Undirected,0.28692198765020693
3,72,Undirected,0.266763117102054
3,73,Undirected,0.2864559668280776
3,74,Undirected,0.291786109072637
3,75,Undirected,0.2769534947878779
3,76,Undirected,0.2929001291620871
3,77,Undirected,0.29078006709191273
3,78,Undirected,0.2883232362986553
3,79,Undirected,0.2928932188134524
3,80,Undirected,0.292721775340419
3,81,Undirected,0.29331384105947567
3,82,Undirected,0.29280613734131744
3,83,Undirected,0.29230690567145756
3,84,Undirected,0.2933264003747198
3,85,Undirected,0.29275081631422384
3,86,Undirected,0.28959593353402213
3,87,Undirected,0.2935728960981494
3,88,Undirected,0.2926971870819176
3,89,Undirected,0.29489071685531865
3,90,Undirected,0.29044766923221654
3,91,Undirected,0.2802445962776551
3,92,Undirected,0.29262762534671083
3,93,Undirected,0.29288834166111
3,94,Undirected,0.29275321054005843
3,95,Undirected,0.2928341872516135
3,96,Undirected,0.2928930260884629
3,97,Undirected,0.2928925486809656
3,98,Undirected,0.29185456566380574
3,99,Undirected,0.2930166901298549
3,100,Undirected,0.29107214087320565
3,101,Undirected,0.29390427577382827
3,102,Undirected,0.29277805073532737
3,103,Undirected,0.2946626550245761
3,104,Undirected,0.29288703888338197
3,105,Undirected,0.2951869045213825
3,106,Undirected,0.293867266632718
3,107,Undirected,0.29287161312919985
3,108,Undirected,0.294198980030726
3,109,Undirected,0.2925380242246731
3,110,Undirected,0.2936154017303515
3,111,Undirected,0.293426419379735
3,112,Undirected,0.2928917213963661
3,113,Undirected,0.29132936003921783
3,114,Undirected,0.2937328896906747
3,115,Undirected,0.2926829908719223
3,116,Undirected,0.2927329626160611
3,117,Undirected,0.2733586755064198
3,118,Undirected,0.29401706982233133
3,119,Undirected,0.29273339001482157
3,120,Undirected,0.29289252751715145
3,121,Undirected,0.28973157315308273
3,122,Undirected,0.294404083044174
4,5,Undirected,0.34570867096810654
4,6,Undirected,0.3116747945985585
4,7,Undirected,0.31696302287077516
4,8,Undirected,0.261775188085124
4,9,Undirected,0.2784468221377314
4,10,Undirected,0.2939208498891186
4,11,Undirected,0.2534981578969384
4,12,Undirected,0.25544211518221527
4,13,Undirected,0.32531112231396875
4,14,Undirected,0.2495173287011958
4,15,Undirected,0.25695017997456426
4,16,Undirected,0.29057681288915493
4,17,Undirected,0.30506198299642306
4,18,Undirected,0.2936448913197901
4,19,Undirected,0.2685385731668686
4,20,Undirected,0.27365390128892575
4,21,Undirected,0.2928932188134524
4,22,Undirected,0.2707662059405884
4,23,Undirected,0.2928932188134524
4,24,Undirected,0.33273658885977364
4,25,Undirected,0.3209594386458344
4,26,Undirected,0.2821581525437027
4,27,Undirected,0.26019738025841854
4,28,Undirected,0.3039029893679833
4,29,Undirected,0.2878448026799475
4,30,Undirected,0.2931461155966122
4,31,Undirected,0.3217414262309567
4,32,Undirected,0.2936612450828343
4,33,Undirected,0.25939922523534764
4,34,Undirected,0.27511056634087316
4,35,Undirected,0.27632551485636714
4,36,Undirected,0.2928932188134524
4,37,Undirected,0.29762995001591175
4,38,Undirected,0.2807339838518297
4,39,Undirected,0.2760209534025555
4,40,Undirected,0.3179233100793417
4,41,Undirected,0.27257869690808256
4,42,Undirected,0.30847953314909093
4,43,Undirected,0.29312511682148423
4,44,Undirected,0.29778381293750733
4,45,Undirected,0.3228432008150678
4,46,Undirected,0.3144481238476676
4,47,Undirected,0.2752588431066131
4,48,Undirected,0.26395220871576097
4,49,Undirected,0.3127913668351975
4,50,Undirected,0.2686808060366507
4,51,Undirected,0.303872392603281
4,52,Undirected,0.29183892134129474
4,53,Undirected,0.29893474450920476
4,54,Undirected,0.2679797104950894
4,55,Undirected,0.3015601027641488
4,56,Undirected,0.2952717154475982
4,57,Undirected,0.2928930670913722
4,58,Undirected,0.31019095072801994
4,59,Undirected,0.2928932188134524
4,60,Undirected,0.29289016964346737
4,61,Undirected,0.2981200442002777
4,62,Undirected,0.2928932188134524
4,63,Undirected,0.3019691321869813
4,64,Undirected,0.2924281770310012
4,65,Undirected,0.315623476363062
4,66,Undirected,0.2928932188134524
4,67,Undirected,0.3090069980980137
4,68,Undirected,0.2931528656711879
4,69,Undirected,0.29585821492545505
4,70,Undirected,0.2943537047183111
4,71,Undirected,0.2959917956218039
4,72,Undirected,0.3005754572324173
4,73,Undirected,0.2960631239572551
4,74,Undirected,0.2934209062756775
4,75,Undirected,0.3009411857555895
4,76,Undirected,0.2928897215512175
4,77,Undirected,0.2938603067391695
4,78,Undirected,0.295201950803347
4,79,Undirected,0.2928932188134524
4,80,Undirected,0.2929984101181402
4,81,Undirected,0.29263850051742724
4,82,Undirected,0.2929464199315056
4,83,Undirected,0.2932511382613343
4,84,Undirected,0.2926304035886842
4,85,Undirected,0.29298058323510234
4,86,Undirected,0.2945097314394114
4,87,Undirected,0.29247791366358433
4,88,Undirected,0.29301317203749455
4,89,Undirected,0.2916788759235085
4,90,Undirected,0.29444249838397574
4,91,Undirected,0.3005257306014135
4,92,Undirected,0.29305799474150196
4,93,Undirected,0.2928961203561039
4,94,Undirected,0.2929790259003088
4,95,Undirected,0.29292943261054716
4,96,Undirected,0.2928933323214049
4,97,Undirected,0.29289361738408837
4,98,Undirected,0.29352484330237305
4,99,Undirected,0.2928180877716232
4,100,Undirected,0.29399411666509034
4,101,Undirected,0.29228084880917327
4,102,Undirected,0.2929616001251869
4,103,Undirected,0.2918391938436269
4,104,Undirected,0.2928970112233087
4,105,Undirected,0.2915347932245118
4,106,Undirected,0.2923023955049032
4,107,Undirected,0.2929064721833101
4,108,Undirected,0.29211423036391004
4,109,Undirected,0.2931113504827306
4,110,Undirected,0.2924611301433686
4,111,Undirected,0.2925689236807075
4,112,Undirected,0.2928941373387338
4,113,Undirected,0.2938100248740434
4,114,Undirected,0.2923859870752282
4,115,Undirected,0.2930223226960843
4,116,Undirected,0.29299118932207247
4,117,Undirected,0.304397141997516
4,118,Undirected,0.29221249963748164
4,119,Undirected,0.2929910083134194
4,120,Undirected,0.2928936430354836
4,121,Undirected,0.294882752045349
4,122,Undirected,0.2919855341985703
5,6,Undirected,0.3120387408094386
5,7,Undirected,0.31426694063671323
5,8,Undirected,0.25499079700878124
5,9,Undirected,0.27542997716364814
5,10,Undirected,0.29394718869775527
5,11,Undirected,0.24856217271659464
5,12,Undirected,0.2518158802739925
5,13,Undirected,0.32747126087614575
5,14,Undirected,0.25256479858208947
5,15,Undirected,0.2563623438996939
5,16,Undirected,0.2904063804981052
5,17,Undirected,0.30482915635448593
5,18,Undirected,0.2981368835089887
5,19,Undirected,0.2635771084321221
5,20,Undirected,0.27027345801931624
5,21,Undirected,0.2928932188134524
5,22,Undirected,0.2653435375115675
5,23,Undirected,0.2928932188134524
5,24,Undirected,0.3439506698607049
5,25,Undirected,0.3347602608369058
5,26,Undirected,0.27757776996146477
5,27,Undirected,0.267247670256741
5,28,Undirected,0.3058281203874563
5,29,Undirected,0.2876627122793708
5,30,Undirected,0.2932062289448383
5,31,Undirected,0.32718846923884437
5,32,Undirected,0.2937263244913181
5,33,Undirected,0.265182069129852
5,34,Undirected,0.2748615491623194
5,35,Undirected,0.27461578646063856
5,36,Undirected,0.2928932188134524
5,37,Undirected,0.2978943773266264
5,38,Undirected,0.28486184040201135
5,39,Undirected,0.275573156368801
5,40,Undirected,0.3219005760381358
5,41,Undirected,0.2752839918846649
5,42,Undirected,0.3186214311759181
5,43,Undirected,0.29324421818525104
5,44,Undirected,0.29822047640118043
5,45,Undirected,0.33149974448522057
5,46,Undirected,0.333013104288273
5,47,Undirected,0.277310638796457
5,48,Undirected,0.27771584720270304
5,49,Undirected,0.32306782153398184
5,50,Undirected,0.2812167204562279
5,51,Undirected,0.30650714107346755
5,52,Undirected,0.2917595953411829
5,53,Undirected,0.3003412157845726
5,54,Undirected,0.2787703351398856
5,55,Undirected,0.304599568007915
5,56,Undirected,0.2957393062733482
5,57,Undirected,0.2928930696658
5,58,Undirected,0.31756967938879344
5,59,Undirected,0.2928932188134524
5,60,Undirected,0.2928902214111905
5,61,Undirected,0.29862159344023076
5,62,Undirected,0.2928932188134524
5,63,Undirected,0.3073849977047718
5,64,Undirected,0.29243607225036483
5,65,Undirected,0.3312296060813187
5,66,Undirected,0.2928932188134524
5,67,Undirected,0.31382837768953487
5,68,Undirected,0.29330940860812693
5,69,Undirected,0.2971004025129962
5,70,Undirected,0.29485197906695193
5,71,Undirected,0.29784620705738285
5,72,Undirected,0.302650351899573
5,73,Undirected,0.29824936512895606
5,74,Undirected,0.2937003734395037
5,75,Undirected,0.30455745132008705
5,76,Undirected,0.29288978094479845
5,77,Undirected,0.29394694647447117
5,78,Undirected,0.2966668772406167
5,79,Undirected,0.2928932188134524
5,80,Undirected,0.29300632698499574
5,81,Undirected,0.2926174279045638
5,82,Undirected,0.29295054159401657
5,83,Undirected,0.29327853107304447
5,84,Undirected,0.2926090758410932
5,85,Undirected,0.29298712691493867
5,86,Undirected,0.2948038668207842
5,87,Undirected,0.2924470685291244
5,88,Undirected,0.29302227274858983
5,89,Undirected,0.29159645393749023
5,90,Undirected,0.29450850782602456
5,91,Undirected,0.30117418107494465
5,92,Undirected,0.2930687308111354
5,93,Undirected,0.29289640956983365
5,94,Undirected,0.29298545500564643
5,95,Undirected,0.2929321149429085
5,96,Undirected,0.2928933445012134
5,97,Undirected,0.2928936571921129
5,98,Undirected,0.29357515747511387
5,99,Undirected,0.292812156320989
5,100,Undirected,0.294086165769617
5,101,Undirected,0.29223187016212404
5,102,Undirected,0.29296844458542204
5,103,Undirected,0.2917393269759728
5,104,Undirected,0.2928972956849807
5,105,Undirected,0.2914010150084826
5,106,Undirected,0.2922553103578148
5,107,Undirected,0.29290747085742663
5,108,Undirected,0.29204366759695644
5,109,Undirected,0.2931267897492358
5,110,Undirected,0.2924216361178963
5,111,Undirected,0.2925435555681306
5,112,Undirected,0.29289420655123066
5,113,Undirected,0.29390939642678415
5,114,Undirected,0.2923440057047674
5,115,Undirected,0.2930311651266376
5,116,Undirected,0.2929986258061993
5,117,Undirected,0.3058982881063027
5,118,Undirected,0.2921579138690069
5,119,Undirected,0.29299836072866936
5,120,Undirected,0.29289367485551465
5,121,Undirected,0.29499759551728344
5,122,Undirected,0.29190714027674103
6,7,Undirected,0.3538850030935332
6,8,Undirected,0.2764526423032687
6,9,Undirected,0.27360383855452186
6,10,Undirected,0.3102621399564499
6,11,Undirected,0.2550962418827415
6,12,Undirected,0.26342652163728186
6,13,Undirected,0.34911495796756475
6,14,Undirected,0.25890330214827284
6,15,Undirected,0.2500204664852089
6,16,Undirected,0.291494379585749
6,17,Undirected,0.33467620221281114
6,18,Undirected,0.29317234459541397
6,19,Undirected,0.2509274275506652
6,20,Undirected,0.25380129521875716
6,21,Undirected,0.2928932188134524
6,22,Undirected,0.2851196403735309
6,23,Undirected,0.2928932188134524
6,24,Undirected,0.33034043973030114
6,25,Undirected,0.3233366205440523
6,26,Undirected,0.2853803653054209
6,27,Undirected,0.26891159556205646
6,28,Undirected,0.3111383393807804
6,29,Undirected,0.28569375999758095
6,30,Undirected,0.2930099400475288
6,31,Undirected,0.30448870467500755
6,32,Undirected,0.3063021964318652
6,33,Undirected,0.27975457384884783
6,34,Undirected,0.25464634761463756
6,35,Undirected,0.25788952790228004
6,36,Undirected,0.2928932188134524
6,37,Undirected,0.31771600709435066
6,38,Undirected,0.2844415593467532
6,39,Undirected,0.2576440628688088
6,40,Undirected,0.3108706684183645
6,41,Undirected,0.2663489248050419
6,42,Undirected,0.32937789259299743
6,43,Undirected,0.29307633472711236
6,44,Undirected,0.31808991051124125
6,45,Undirected,0.3164915073972584
6,46,Undirected,0.30845359945131123
6,47,Undirected,0.25729731059550065
6,48,Undirected,0.28514688856192993
6,49,Undirected,0.30844543052931306
6,50,Undirected,0.2846895807887929
6,51,Undirected,0.3038144667334861
6,52,Undirected,0.29072028557520635
6,53,Undirected,0.2979665283003726
6,54,Undirected,0.281799694075788
6,55,Undirected,0.29992947673395753
6,56,Undirected,0.2948607200973743
6,57,Undirected,0.2928928927755161
6,58,Undirected,0.30772265541263755
6,59,Undirected,0.2928932188134524
6,60,Undirected,0.2928866662955967
6,61,Undirected,0.32052125227101047
6,62,Undirected,0.2928932188134524
6,63,Undirected,0.29973158218459284
6,64,Undirected,0.2918942282547876
6,65,Undirected,0.31339634139391825
6,66,Undirected,0.2928932188134524
6,67,Undirected,0.30862388808448693
6,68,Undirected,0.29308349683726254
6,69,Undirected,0.29461258135864177
6,70,Undirected,0.29404904507396523
6,71,Undirected,0.29507924760293625
6,72,Undirected,0.3009000926815738
6,73,Undirected,0.29544960884428095
6,74,Undirected,0.29327981297554284
6,75,Undirected,0.29915873477719757
6,76,Undirected,0.29288570327235697
6,77,Undirected,0.297878981765752
6,78,Undirected,0.2947039461982477
6,79,Undirected,0.2928932188134524
6,80,Undirected,0.29319576551793125
6,81,Undirected,0.2921531703846355
6,82,Undirected,0.2930473193743166
6,83,Undirected,0.2939536341333755
6,84,Undirected,0.2921288940152753
6,85,Undirected,0.29314570511047233
6,86,Undirected,0.2960165995845325
6,87,Undirected,0.29166635478472336
6,88,Undirected,0.2932426805315418
6,89,Undirected,0.2893584066107119
6,90,Undirected,0.2981270245525579
6,91,Undirected,0.319855389370189
6,92,Undirected,0.2933539569096244
6,93,Undirected,0.2929014460268071
6,94,Undirected,0.29314306776310595
6,95,Undirected,0.29299873210575167
6,96,Undirected,0.29289354119952105
6,97,Undirected,0.29289434899161426
6,98,Undirected,0.2947422061158186
6,99,Undirected,0.29267380335540993
6,100,Undirected,0.2962490003531427
6,101,Undirected,0.29109802128215356
6,102,Undirected,0.29308938951428354
6,103,Undirected,0.28985337481009177
6,104,Undirected,0.29290412654379194
6,105,Undirected,0.288945313610934
6,106,Undirected,0.29115699179821686
6,107,Undirected,0.2929313014660683
6,108,Undirected,0.29064371136557554
6,109,Undirected,0.2935509148729317
6,110,Undirected,0.291643283991734
6,111,Undirected,0.2919408138862649
6,112,Undirected,0.29289585808995333
6,113,Undirected,0.29546589662153977
6,114,Undirected,0.29140925432685183
6,115,Undirected,0.29329097578554497
6,116,Undirected,0.2931804101738411
6,117,Undirected,0.3246412389786101
6,118,Undirected,0.2908943636981258
6,119,Undirected,0.29318053261667065
6,120,Undirected,0.29289443895553047
6,121,Undirected,0.2983134799912669
6,122,Undirected,0.2902182194363946
7,8,Undirected,0.2752125330463311
7,9,Undirected,0.26583512983200397
7,10,Undirected,0.29632043465805946
7,11,Undirected,0.251157508187291
7,12,Undirected,0.2589214964291161
7,13,Undirected,0.35216360660289026
7,14,Undirected,0.262814712182347
7,15,Undirected,0.2470504574421083
7,16,Undirected,0.29141574195327835
7,17,Undirected,0.336160125431638
7,18,Undirected,0.29320433923054934
7,19,Undirected,0.2509651282880573
7,20,Undirected,0.25202076619228897
7,21,Undirected,0.2928932188134524
7,22,Undirected,0.2842670939758071
7,23,Undirected,0.2928932188134524
7,24,Undirected,0.3355794483126826
7,25,Undirected,0.3342652090209344
7,26,Undirected,0.2844774590293848
7,27,Undirected,0.2736925691079436
7,28,Undirected,0.31179737583748246
7,29,Undirected,0.28159542047390906
7,30,Undirected,0.2930246992531005
7,31,Undirected,0.3060010796081126
7,32,Undirected,0.2952377151538865
7,33,Undirected,0.2790339951190062
7,34,Undirected,0.2550883084532921
7,35,Undirected,0.2509152110134407
7,36,Undirected,0.2928932188134524
7,37,Undirected,0.31325607511966413
7,38,Undirected,0.28385985883226483
7,39,Undirected,0.25754853296184466
7,40,Undirected,0.31388439474457663
7,41,Undirected,0.27182388173153327
7,42,Undirected,0.32773266135949963
7,43,Undirected,0.29309960207372565
7,44,Undirected,0.30940039374468153
7,45,Undirected,0.32162454449222255
7,46,Undirected,0.31039811966066033
7,47,Undirected,0.2573878903563688
7,48,Undirected,0.28556500240530913
7,49,Undirected,0.3110849100757809
7,50,Undirected,0.2850547910037896
7,51,Undirected,0.3071833863784158
7,52,Undirected,0.29008426847655666
7,53,Undirected,0.29896652699225224
7,54,Undirected,0.28134180166032985
7,55,Undirected,0.30082416463860095
7,56,Undirected,0.29522561244834045
7,57,Undirected,0.29289289595869505
7,58,Undirected,0.30989811803938827
7,59,Undirected,0.2928932188134524
7,60,Undirected,0.2928867303250827
7,61,Undirected,0.3119287734898287
7,62,Undirected,0.2928932188134524
7,63,Undirected,0.30041471151689714
7,64,Undirected,0.29190398785814753
7,65,Undirected,0.3154427898574693
7,66,Undirected,0.2928932188134524
7,67,Undirected,0.3103663132604142
7,68,Undirected,0.29310438428187113
7,69,Undirected,0.2948220374764636
7,70,Undirected,0.2942000960955803
7,71,Undirected,0.2953158822755172
7,72,Undirected,0.3016336440629406
7,73,Undirected,0.2957313670834557
7,74,Undirected,0.2933236307556104
7,75,Undirected,0.299971985579056
